scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag0,bm-mag0-n10,c2821d5d-89e5-482f-b8db-4119ec8b4682,agent_zeta,5.978,0,0,evidence,0.287905,-0.007188,0.01187,0.287905,0.250323,0.253799,0.235424,0.287632
n10,mag0,bm-mag0-n10,166bcfce-d4fa-471f-b0fb-2aac8375ad0a,agent_kappa,6.82,0,0,testing,0.363925,-0.291499,-0.258485,0.356995,0.363925,0.290847,0.285444,0.360822
n10,mag0,bm-mag0-n10,1a768be7-0846-4ecf-b2c3-5dbe55f5e5de,agent_gamma,6.845,0,0,risk,0.402707,0.849953,-0.549983,0.25637,0.297449,0.289977,0.265238,0.402707
n10,mag0,bm-mag0-n10,18a58c22-4bed-49d6-a689-f5f8c30c2304,agent_eta,6.852,0,0,risk,0.410326,0.84858,-0.549797,0.313317,0.338492,0.297146,0.306818,0.410326
n10,mag0,bm-mag0-n10,d36e86a3-5d5e-4874-88ae-a4a156113738,agent_theta,7.033,0,0,risk,0.449151,0.849959,-0.549994,0.249671,0.342941,0.323268,0.255994,0.449151
n10,mag0,bm-mag0-n10,7ffb2bfe-0e34-498e-a547-c13c2c1916e0,agent_eta,7.316,0,0,risk,0.434154,0.802542,-0.534331,0.389601,0.393488,0.369867,0.328471,0.434154
n10,mag0,bm-mag0-n10,6b33fcdb-1918-4e94-b2ca-4b137a69f494,agent_zeta,7.401,0,0,risk,0.374637,0.528302,-0.379329,0.357835,0.34406,0.295589,0.29598,0.374637
n10,mag0,bm-mag0-n10,add55df8-957b-41bf-9f1b-9dfe571635ac,agent_kappa,7.529,0,0,risk,0.449099,0.846432,-0.548782,0.379961,0.381059,0.338398,0.302257,0.449099
n10,mag0,bm-mag0-n10,e333911f-60cf-4cba-89b2-99609ce19148,agent_epsilon,7.626,0,0,risk,0.406382,0.849997,-0.549991,0.230981,0.272914,0.289476,0.254239,0.406382
n10,mag0,bm-mag0-n10,5402cebc-4f67-4334-bdff-ed214f7821f9,agent_gamma,7.677,0,0,risk,0.333488,0.848626,-0.54979,0.239398,0.261178,0.2317,0.213551,0.333488
n10,mag1,bm-mag1-n10,5428036f-a11f-4ec6-9879-b08ec0b98735,agent_zeta,0.0,0,0,time,0.340672,-0.133383,0.746019,0.307838,0.322421,0.292414,0.340672,0.272853
n10,mag1,bm-mag1-n10,c14ab2b3-e4db-4286-a2c0-ce1110469063,agent_epsilon,0.021,0,0,testing,0.301793,-0.195472,-0.0514,0.284108,0.301793,0.297478,0.256581,0.276699
n10,mag1,bm-mag1-n10,682376b1-9473-417c-b323-d42e71f383e5,agent_kappa,0.105,0,0,ownership,0.295316,-0.138937,0.344186,0.292271,0.293405,0.295316,0.2917,0.258954
n10,mag1,bm-mag1-n10,9c479e76-2110-4666-bd66-476a0acf355a,agent_alpha,0.256,0,0,testing,0.142411,-0.310356,0.071049,0.130846,0.142411,0.132313,0.132446,0.123331
n10,mag1,bm-mag1-n10,582bbe22-7c82-4c10-9c6c-c5d44f38b81c,agent_beta,0.302,0,0,time,0.274051,-0.00068,0.949096,0.20613,0.182842,0.194266,0.274051,0.180673
n10,mag1,bm-mag1-n10,3d8d2e3f-af39-4024-bb6e-259bd7b241f9,agent_theta,0.327,0,0,evidence,0.170229,-0.847064,0.541061,0.170229,0.122648,0.095364,0.100669,0.097706
n10,mag1,bm-mag1-n10,42b5e047-8684-412d-b8cb-1992ed3fb72a,agent_delta,0.458,0,0,testing,0.369277,-0.454667,-0.120022,0.350374,0.369277,0.31844,0.357417,0.354844
n10,mag1,bm-mag1-n10,5ad59358-445a-434c-94e9-2724c8b5bd90,agent_gamma,0.469,0,1,time,0.130188,0.328916,0.267534,0.075348,0.110092,0.113269,0.130188,0.127439
n10,mag1,bm-mag1-n10,b9d07e60-7de3-43eb-a71d-7edb886e1d65,agent_epsilon,0.758,0,0,time,0.0116,-0.25697,0.18559,-0.015353,0.011177,-0.017619,0.0116,-0.001728
n10,mag1,bm-mag1-n10,206b331d-d79b-482e-8d52-376477ac6c36,agent_kappa,1.114,0,0,ownership,0.096161,0.570628,0.511277,0.064611,0.048858,0.096161,0.087338,0.073802
n10,mag1,bm-mag1-n10,10024953-4b0c-4450-8d86-5847d159cf36,agent_delta,1.418,0,0,evidence,-0.013659,-0.845199,0.551549,-0.013659,-0.091105,-0.097243,-0.06637,-0.115649
