k,seed,run_uid,scheme,first_bin,final_bin,first_n_posts,final_n_posts,delta_dominant_share,delta_topic_entropy_norm,delta_effective_topics,delta_topic_hhi,delta_topic_hhi_norm,internal_family_label,display_family_label,model_family,model_display,roster_name,condition,scale,n_agents,run_id,source_path
24,33,5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,normalized_quartile,Q1,Q4,249,155,0.11498898821090814,-0.1131802521439021,-1.6230182228375218,0.10977619323081306,0.1145490711973701,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n20,20,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01
24,33,5b9f012b18953905b1a247a07318da194aa56ee9,fixed_15m,0-15m,45-60m,82,74,-0.002307185234014464,0.054303573038076536,0.7698860832273127,-0.03103565002048847,-0.032385026108335796,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01
24,33,5b9f012b18953905b1a247a07318da194aa56ee9,normalized_quartile,Q1,Q4,78,82,0.019699812382739212,0.06388043901644824,0.882872307516783,-0.03036822185222865,-0.03168857932406466,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01
24,33,5da5a08d776acf648cf486d44e05466a27a378de,fixed_15m,0-15m,45-60m,86,42,0.23421926910299,-0.17089184852682676,-2.8578138048574777,0.17075418593613756,0.17817828097683916,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25
24,33,5da5a08d776acf648cf486d44e05466a27a378de,normalized_quartile,Q1,Q4,84,48,0.27976190476190477,-0.19869027372472536,-3.1304461627815034,0.21921060090702948,0.22874149659863943,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25
24,33,5f2ed3316d14545663bd04bbe9267b5e93087973,fixed_15m,0-15m,45-60m,101,44,0.2513501350135014,-0.19426510991692553,-3.195259375398092,0.18884178021762585,0.19705229240100086,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech
24,33,5f2ed3316d14545663bd04bbe9267b5e93087973,normalized_quartile,Q1,Q4,101,47,0.2363598061933853,-0.18970204833679882,-3.1406104815579146,0.17644929493016545,0.18412100340539,base_model_as_tool,Base model as tool,qwen-3.5-35b-a3b-base,Qwen 3.5 35B A3B Base,Qwen 3.5 35B A3B Base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech
24,33,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,fixed_15m,0-15m,45-60m,318,262,0.2227903403908013,-0.19121458654736473,-2.5282517453787974,0.16849478593318984,0.17582064619115456,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01
24,33,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,normalized_quartile,Q1,Q4,329,271,0.18052019425969335,-0.17014210521513629,-2.2978629763239655,0.13157445265839218,0.13729508103484395,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01
24,33,622f84977711e3c80802f4c0c0518fa5730ddbe0,fixed_15m,0-15m,45-60m,127,110,0.2282032927702219,-0.1267040513460729,-0.9249689107191685,0.1992022274953641,0.20786319390820612,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01
24,33,622f84977711e3c80802f4c0c0518fa5730ddbe0,normalized_quartile,Q1,Q4,149,159,0.37461483263686635,-0.23557003025737516,-1.5930167974141927,0.436384162325359,0.45535738677428766,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01
24,33,6315a15e7c3c07638de13be0f701d0b86943cae5,fixed_15m,0-15m,45-60m,270,199,0.1758049506793225,-0.09481462876521374,-1.7744371489344282,0.08098493446061358,0.08450601856759679,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01
24,33,6315a15e7c3c07638de13be0f701d0b86943cae5,normalized_quartile,Q1,Q4,338,224,0.12072062552831786,-0.033223194706969106,-0.6837845655876791,0.04162904783906843,0.043439006440767064,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01
24,33,6336340d7b86d78a9e57368308f8d13d132bf5c7,fixed_15m,0-15m,45-60m,82,58,0.06013456686291002,-0.012992295025919198,-0.16176923444266356,0.03401944230863091,0.03549854849596268,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01
24,33,6336340d7b86d78a9e57368308f8d13d132bf5c7,normalized_quartile,Q1,Q4,81,68,0.03903413217138707,-0.008511198683399335,-0.1069702047304224,0.028757471142522528,0.0300077959748061,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01
24,33,6c3d862b9c7533fbff62a8485b176b48545cb764,fixed_15m,0-15m,45-60m,404,370,0.04411292480599413,-0.08856466558400433,-2.3619763724839045,0.030359853504100115,0.03167984713471317,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n30,30,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01
24,33,6c3d862b9c7533fbff62a8485b176b48545cb764,normalized_quartile,Q1,Q4,401,373,0.04558977890394658,-0.08871056586735993,-2.364040130700311,0.030429842425420295,0.031752879052612495,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n30,30,ec-mag0-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01
24,33,6d3e2805af6653babf2fedb85ca20790cd830d58,fixed_15m,0-15m,45-60m,141,18,0.15130023640661944,-0.1787796886583703,-2.6071158110021058,0.14250065668505396,0.14869633741049107,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n10,10,ec-mag25-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04
24,33,6d3e2805af6653babf2fedb85ca20790cd830d58,normalized_quartile,Q1,Q4,129,43,0.07751937984496121,-0.11103612593936735,-1.8322435324240987,0.06766420287242347,0.07060612473644187,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n10,10,ec-mag25-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04
24,33,6d6c7fa4a015ec0f2ab213125964e1f85605497c,fixed_15m,0-15m,45-60m,227,64,0.3447824889867841,-0.36072909697268235,-2.9366891660031236,0.48456145636740955,0.5056293457746883,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01
24,33,6d6c7fa4a015ec0f2ab213125964e1f85605497c,normalized_quartile,Q1,Q4,226,66,0.3490211853043711,-0.3642174011617681,-2.963656880267006,0.49051766858742546,0.5118445237434006,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag0-n20-run01
24,33,81e379c3d806dcd84af9f89395a169434aa666d3,fixed_15m,0-15m,45-60m,274,236,-0.05118767784238526,-0.07713380501341027,-1.4691090268114708,0.019502692504765717,0.020350635657146843,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01
24,33,81e379c3d806dcd84af9f89395a169434aa666d3,normalized_quartile,Q1,Q4,788,339,0.041840737912342996,-0.09783306698625516,-1.8138781038258776,0.0500026152759733,0.052176642027102565,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag25,n20,20,ec-mag25-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01
24,33,852f26a14ae81926ea3105598ca9785c486f6611,fixed_15m,0-15m,45-60m,139,104,-0.18566685113447712,-0.08048795780522544,-0.5760904384361292,-0.08259661054945588,-0.08618776752986712,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01
24,33,852f26a14ae81926ea3105598ca9785c486f6611,normalized_quartile,Q1,Q4,170,181,-0.12310692232694187,-0.05570198230837364,-0.4164783331382744,-0.06439766500150135,-0.06719756347982753,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01
24,33,866d31f54fbc68c2091d70997f7700a6004d77e8,fixed_15m,0-15m,45-60m,132,65,-0.08787878787878789,0.04585225283482186,1.0025359793633788,-0.04447959965442483,-0.04641349529157372,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag5,n10,10,mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5
24,33,866d31f54fbc68c2091d70997f7700a6004d77e8,normalized_quartile,Q1,Q4,128,71,-0.09187940140845072,0.06731918906396217,1.4736077685953957,-0.05609974769390996,-0.058538867158862556,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag5,n10,10,mag5-qwen35-27b-133846-mag5-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag5
24,33,8a8045fdf42b22a115f7baa118c7b6dd4c767b75,normalized_quartile,Q1,Q4,273,28,0.03846153846153849,-0.06568857122347582,-1.149826260918208,0.03473815561727647,0.03624851020933198,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,mag25,n10,10,obs-mag25-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run01
24,33,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,fixed_15m,0-15m,45-60m,130,91,0.09670329670329669,-0.017394449106764687,-0.3537954730116857,0.029962564907619837,0.03126528512099461,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag1,n10,10,mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1
24,33,8d3b70c1e7d5a7d507f97703aebe1d336a1c17e8,normalized_quartile,Q1,Q4,127,101,0.08084509238325405,-0.007433379835809717,-0.15490048944511692,0.0193045326782742,0.020143860186025264,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag1,n10,10,mag1-qwen35-27b-133846-mag1-n10-run01-frontier-mixed-openrouter-20260504,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag1
24,33,92d7e428272f4ac978a0baea7895710d9e3e5c92,fixed_15m,0-15m,45-60m,133,83,0.40257269680224655,-0.30346332466365894,-4.391848127491303,0.3535379890423169,0.3689092059572003,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag25-n10-run01
24,33,92d7e428272f4ac978a0baea7895710d9e3e5c92,normalized_quartile,Q1,Q4,129,90,0.39328165374677004,-0.30010833224549205,-4.323390162242195,0.3490515393706307,0.36422769325631027,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,ec-mag25-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag25-n10-run01
24,33,9f77ea357569395e2a48f10902ae9e4a14b77f4a,fixed_15m,0-15m,45-60m,136,95,0.016640866873064986,-0.040788402492307196,-0.5567838442100461,0.01452273576857821,0.015154159062864159,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag0-n10-run01
24,33,9f77ea357569395e2a48f10902ae9e4a14b77f4a,normalized_quartile,Q1,Q4,133,111,-0.02614644719907877,-0.03470572131691446,-0.4616461806900962,0.005323433787909448,0.005554887430862021,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag0-n10-run01
24,33,a16100736f741b548f67e5c4cb59febadb038fb6,fixed_15m,0-15m,45-60m,231,112,0.14096320346320346,-0.016787922072694694,-0.24244857772433015,0.04988867103315153,0.05205774368676677,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag5-n20-run01
24,33,a16100736f741b548f67e5c4cb59febadb038fb6,normalized_quartile,Q1,Q4,239,98,0.08863461702672704,-0.023646206454923158,-0.33325556279995894,0.03763576958857323,0.039272107396772005,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag5-n20-run01
24,33,a4205cf68c020cde9babaeb76661e33cc86191e8,normalized_quartile,Q1,Q4,382,12,0.07111692844677142,-0.07956511930323612,-1.3415662944532203,0.05334093241839749,0.05566010339311042,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,obs-dom-agi-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-dom-agi-5h
24,33,a67c72b10e243c3cb1cc64235c83a876b68f4af6,fixed_15m,0-15m,45-60m,106,51,-0.06862745098039214,0.026236317147291077,0.28262885106126623,-0.042258988211259674,-0.044096335524792696,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag0-n10-run01
24,33,a67c72b10e243c3cb1cc64235c83a876b68f4af6,normalized_quartile,Q1,Q4,101,61,-0.026132121408862174,0.021395360781898187,0.2327404234708479,-0.02603667361023282,-0.027168702897634234,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag0-n10-run01
24,33,b068c4711834243dbb5129c3f6e17813ea019027,fixed_15m,0-15m,45-60m,109,21,0.04674530362603757,-0.14100134798148184,-1.7698900268671105,0.08234913076977829,0.08592952775976864,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n10,10,ec-mag5-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag5-run04
24,33,b068c4711834243dbb5129c3f6e17813ea019027,normalized_quartile,Q1,Q4,100,45,0.13,-0.13546924675169814,-1.7206047238367774,0.12972098765432105,0.13536103059581323,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n10,10,ec-mag5-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag5-run04
24,33,b274a426924c6f3f234fcd104f728d07dcc04a03,fixed_15m,0-15m,45-60m,249,146,0.04049073004346149,-0.04803250908940332,-0.6204208819118646,0.04621693748128064,0.0482263695456841,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag5-n20-run01
24,33,b274a426924c6f3f234fcd104f728d07dcc04a03,normalized_quartile,Q1,Q4,245,160,0.04081632653061218,-0.0410322672380426,-0.5398808772473789,0.044281126353602596,0.04620639271680271,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n20,20,ec-mag5-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag5-n20-run01
24,33,b7fe33911b2613a99c1eaed241b2bacfe46af515,fixed_15m,0-15m,45-60m,139,74,0.3453237410071942,-0.39320690008553144,-2.4890611722362093,0.5471766471714714,0.5709669361789267,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag5-n10-run01
24,33,b7fe33911b2613a99c1eaed241b2bacfe46af515,normalized_quartile,Q1,Q4,133,85,0.3609022556390977,-0.4047645758897127,-2.619600319612946,0.5650969529085872,0.5896663856437432,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag5-n10-run01
24,33,ba7cbda7d93ee100ff681fa1fea063e28750fba8,fixed_15m,0-15m,45-60m,89,41,0.2841874486160592,-0.12339917878704881,-1.1435288543493605,0.25333511675865816,0.26434968705251294,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech
24,33,ba7cbda7d93ee100ff681fa1fea063e28750fba8,normalized_quartile,Q1,Q4,86,47,0.289213260761999,-0.13548032237925806,-1.2396418027338556,0.26848863773524945,0.28016205676721684,base_model_as_tool,Base model as tool,olmo-3-32b-instruct,OLMo 3 32B Instruct,OLMo 3 32B Instruct,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/dom-tech
24,33,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,fixed_15m,0-15m,45-60m,142,98,0.04843345789019837,-0.04521691336684297,-0.36749933737065543,0.05964828514469572,0.062241688846639054,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag1-n10-run01
24,33,bc19d8fdf4a7fe00f0c24d267590e3efec58a8b0,normalized_quartile,Q1,Q4,135,116,0.06609195402298851,-0.048740020290763075,-0.3943717479339117,0.07742415864580832,0.08079042641301737,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag1-n10-run01
24,33,be3cc4472a58a0005e16432801fb120a461f3a19,fixed_15m,0-15m,45-60m,149,69,-0.2511428849333722,-0.04189635235470318,-0.3244566900782391,-0.11631777534691179,-0.12137506992721236,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01
24,33,be3cc4472a58a0005e16432801fb120a461f3a19,normalized_quartile,Q1,Q4,201,126,-0.020966595593461257,-0.09220565669890543,-0.7376306345061341,0.019254704018518254,0.020091865062801695,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,mag0,n10,10,ec-mag0-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01
24,33,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,fixed_15m,0-15m,45-60m,124,56,0.46774193548387094,-0.31163384614189626,-4.063007641907768,0.4018719870882796,0.41934468217907434,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01
24,33,bfa4cd3f4504f42d76f95b422da94d5454e0f2a7,normalized_quartile,Q1,Q4,124,65,0.4715880893300248,-0.31374232596274987,-4.0790419918108025,0.4065115233761675,0.4241859374360009,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n10,10,ec-mag1-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-mag1-n10-run01
24,33,c08e706949d81c0b83e96d9fe873f8bffc9be73c,fixed_15m,0-15m,45-60m,377,228,0.0017218111591976726,-0.01274809423841139,-0.18116033755574623,0.004513774676593307,0.004710025749488644,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01
24,33,c08e706949d81c0b83e96d9fe873f8bffc9be73c,normalized_quartile,Q1,Q4,375,234,0.004102564102564044,-0.016918337751813173,-0.23910706490295563,0.008072380451457362,0.008423353514564191,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01
24,33,cf837cf7deed86e257b81e16c4e576b697457233,fixed_15m,0-15m,45-60m,402,367,-0.08004934455786464,-0.06992476546321169,-1.6759665572146485,0.008006550533413509,0.008354661426170626,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n30,30,ec-mag5-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01
24,33,cf837cf7deed86e257b81e16c4e576b697457233,normalized_quartile,Q1,Q4,400,379,-0.08336411609498681,-0.068644893624488,-1.6475122112187552,0.006638131348291915,0.00692674575473938,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag5,n30,30,ec-mag5-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01
24,33,d055f0cea2ba847f5466e52b06efe723b94eaf85,fixed_15m,0-15m,45-60m,119,61,-0.12260641961702712,0.08318176140617273,2.108533941246465,-0.05621572972740008,-0.05865989188946094,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag25,n10,10,mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25
24,33,d055f0cea2ba847f5466e52b06efe723b94eaf85,normalized_quartile,Q1,Q4,117,63,-0.12576312576312576,0.09052176646469745,2.290268063961344,-0.05838741369876904,-0.060925996903063356,mixed_model_roster,Mixed-model roster,mixed-roster/qwen3.5-27b,Mixed roster (Qwen 3.5 27B),Mixed roster (Qwen 3.5 27B),mag25,n10,10,mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag25
