bigram_entropy,condition,distinct_1,distinct_2,distinct_3,effective_vocab_size,exact_duplicate_rate,mean_structural_overlap_by_agent,mean_structural_similarity,mean_token_jaccard,mean_top20_vocab_overlap,median_structural_similarity,median_token_jaccard,n_agents,n_posts,near_duplicate_rate,normalized_vocab_size,scale,segment,top_10_signature_coverage,top_10_token_coverage,top_25_token_coverage,top_50_token_coverage,unigram_entropy,unique_structural_signatures
10.547193248054958,dom-tech,0.5455082742316785,0.9322033898305084,0.9633995037220844,518.6347826086957,0.050000000000000044,0.03333333333333333,0.1753113553113553,0.024309063210305005,0.041842105263157896,0.0,0.014981483559645382,20,40,0.050000000000000044,0.5455082742316785,n20,first_agent_posts,0.65,0.06205673758865248,0.12943262411347517,0.21099290780141844,9.468771562176647,24
9.659310644013345,dom-tech,0.4535472972972973,0.8068181818181818,0.8813405797101449,218.7665418227216,0.025000000000000022,0.011403508771929824,0.2193294668294668,0.057567222168367654,0.08802631578947369,0.2,0.030303030303030304,20,40,0.025000000000000022,0.4535472972972973,n20,last_agent_posts,0.475,0.12922297297297297,0.25,0.37584459459459457,8.477517391364508,31
11.538151900699653,dom-tech,0.21394831897749375,0.6443869483972977,0.7605717689100655,267.53970401429325,0.020746887966805017,0.06272699475472275,0.2334204365079365,0.05453482240969292,0.21176900584795322,0.2,0.027777777777777776,19,241,0.020746887966805017,0.21394831897749375,n20,late_window,0.44813278008298757,0.11919977771603223,0.2406223951097527,0.3567657682689636,9.22915187074039,72
11.174198226890061,mag0,0.4956794972505892,0.9521319388576026,0.9921681780708986,570.3075840225233,0.0,0.08237547892720305,0.22086830777508745,0.0241982398807329,0.04287356321839081,0.0,0.015625,30,60,0.0,0.4956794972505892,n30,first_agent_posts,0.7166666666666667,0.06991358994501179,0.13393558523173604,0.20777690494893952,9.796729822305034,27
10.366540229998662,mag0,0.3481634764614589,0.801922050186866,0.900165471594043,215.47136843319302,0.0,0.04636015325670498,0.24092884046273877,0.05879263930995599,0.09942528735632183,0.16666666666666666,0.045454545454545456,30,60,0.0,0.3481634764614589,n30,last_agent_posts,0.6166666666666667,0.14123124676668392,0.2591826176927056,0.38851526125193997,8.586356417481145,30
12.25841017528547,mag0,0.1559234113967503,0.6096025186934277,0.7588813917567677,271.22868037810355,0.004950495049504955,0.1090866265195979,0.270361507936508,0.05199021556129222,0.21342364532019706,0.2,0.037037037037037035,29,404,0.004950495049504955,0.1559234113967503,n30,late_window,0.6485148514851485,0.12708825997406362,0.22885040811656115,0.3438858799298192,9.358709362572574,75
11.186984247002663,mag1,0.4352219415373511,0.9037255625230542,0.965673330818559,467.7697837343893,0.01666666666666672,0.036398467432950186,0.20100147968792037,0.03431571222663151,0.06189655172413793,0.0,0.025210084033613446,30,60,0.01666666666666672,0.4352219415373511,n30,first_agent_posts,0.5833333333333334,0.0811981234211476,0.1519307109346806,0.23168531216167448,9.632459934574234,35
9.845556677137303,mag1,0.29517753047164813,0.6852764094143404,0.8002263723825693,152.371475031024,0.0,0.04750957854406131,0.2465778853914447,0.08362342215138191,0.12547441965291864,0.16666666666666666,0.05660377358490566,30,60,0.01666666666666672,0.29517753047164813,n30,last_agent_posts,0.6166666666666667,0.1669316375198728,0.3174350821409645,0.4742978272390037,8.13818662844758,30
11.566086636677523,mag1,0.13537934257672535,0.5198230800160837,0.6668051861702128,172.52796951711,0.00992555831265507,0.07860180928719414,0.22811626984126981,0.0756023122004988,0.2560919540229885,0.16666666666666666,0.044444444444444446,30,403,0.012406947890818865,0.13537934257672535,n30,late_window,0.5359801488833746,0.1638105623928961,0.30604455522667084,0.4493690606013398,8.77851287217678,90
11.393556738668888,mag5,0.4473007712082262,0.9226736566186108,0.9846256684491979,572.5756178313823,0.0,0.06973180076628352,0.21497309658326608,0.03252438825627617,0.05252873563218391,0.0,0.02631578947368421,30,60,0.0,0.4473007712082262,n30,first_agent_posts,0.75,0.07101542416452442,0.1346401028277635,0.21047557840616968,9.863404684123996,22
