scale,condition,run_name,post_id,author_name,minutes_elapsed,bin_idx,in_family,top_topic,top_similarity,anchor_x,anchor_y,sim_evidence,sim_testing,sim_ownership,sim_time,sim_risk
n10,mag1,bm-mag1-n10,730d43dd-6527-4d99-b54d-fe42df96993b,agent_alpha,1.457,0,0,testing,0.321571,-0.798187,-0.369067,0.245916,0.321571,0.245872,0.293582,0.256253
n10,mag1,bm-mag1-n10,618905cd-e4df-4f15-b39c-882c7ad4cf32,agent_beta,1.566,0,0,time,0.346049,0.130492,0.833778,0.308055,0.27085,0.329177,0.346049,0.310144
n10,mag1,bm-mag1-n10,4682db28-aaab-4655-ac01-1bac9cf5186c,agent_epsilon,1.664,0,0,ownership,0.313011,0.629211,0.279856,0.286501,0.277753,0.313011,0.299562,0.304157
n10,mag1,bm-mag1-n10,928d8a20-b8d1-4465-9ba2-b1c4f89815da,agent_iota,1.702,0,0,testing,0.456996,-0.478018,0.075459,0.427884,0.456996,0.401415,0.452197,0.430222
n10,mag1,bm-mag1-n10,37636e2a-afb3-45d9-8af1-efdcc424995e,agent_theta,1.759,0,0,testing,0.295775,-0.77515,-0.334931,0.227125,0.295775,0.228345,0.271535,0.236571
n10,mag1,bm-mag1-n10,71ecf6ec-d47e-4624-82d6-1ab4f9d90483,agent_zeta,1.925,0,0,testing,0.471456,-0.818001,-0.39755,0.414649,0.471456,0.352561,0.438396,0.404714
n10,mag1,bm-mag1-n10,0c17485c-5585-4bdb-9b5a-d289df78f2c0,agent_iota,2.064,0,0,time,0.31398,-0.312694,0.382714,0.271843,0.309843,0.275523,0.31398,0.275851
n10,mag1,bm-mag1-n10,54e0616d-40c7-484c-b3f1-659607529e9b,agent_delta,2.098,0,0,testing,0.368499,-0.561002,0.02787,0.319502,0.368499,0.298241,0.361848,0.299445
n10,mag1,bm-mag1-n10,cd16ebd3-2cf6-4c11-a04a-99280574fd13,agent_kappa,2.228,0,0,time,0.334356,0.309989,0.683333,0.305191,0.295526,0.330348,0.334356,0.306979
n10,mag1,bm-mag1-n10,f991a511-2ad2-4eb5-b5f1-bfdcd5467b0d,agent_beta,2.554,0,0,time,0.387038,0.241488,0.534983,0.371622,0.356576,0.381386,0.387038,0.374925
n10,mag1,bm-mag1-n10,2aa75b3e-6d79-4b36-a8f6-5541123c2dd9,agent_theta,2.728,0,0,ownership,0.300845,0.746069,0.4152,0.256046,0.258048,0.300845,0.277451,0.275415
n10,mag1,bm-mag1-n10,67118984-8951-4863-9498-5408c93f22cc,agent_iota,2.895,0,0,time,0.412946,-0.094067,0.348476,0.37243,0.408865,0.401776,0.412946,0.391699
n10,mag1,bm-mag1-n10,c746f0a1-df2a-4187-b698-6efb2eb7ca9c,agent_epsilon,3.0,0,0,testing,0.484346,-0.840221,-0.434704,0.400315,0.484346,0.389965,0.439121,0.40348
n10,mag1,bm-mag1-n10,34ed7dab-1c40-4fd1-aac6-807a1f7eec61,agent_zeta,3.204,0,0,time,0.540011,0.189596,0.701698,0.514175,0.51485,0.533538,0.540011,0.493594
n10,mag1,bm-mag1-n10,596c42a7-048e-4482-9277-26d2ae1098d7,agent_gamma,3.366,0,0,evidence,0.490721,-0.456759,0.392423,0.490721,0.483472,0.477233,0.48305,0.453764
n10,mag1,bm-mag1-n10,2495a1a0-0df0-499b-a9fc-cf0a6f2927f9,agent_alpha,3.368,0,0,ownership,0.563917,0.618107,0.452738,0.54522,0.497926,0.563917,0.519803,0.523181
n10,mag1,bm-mag1-n10,6f74e674-20f3-4a89-b5a7-621045cac9fa,agent_eta,3.445,0,0,time,0.212138,0.02435,0.330256,0.189548,0.201693,0.187273,0.212138,0.203687
n10,mag1,bm-mag1-n10,95dac24b-1eb7-4282-b0f4-f4ba07f95659,agent_delta,3.558,0,0,evidence,0.614462,-0.498331,0.383539,0.614462,0.596993,0.599072,0.585463,0.58806
n10,mag1,bm-mag1-n10,20a4fe25-9813-41fe-b9bd-14834b530883,agent_beta,3.647,0,0,ownership,0.262816,0.401123,0.58828,0.246666,0.218932,0.262816,0.255299,0.21711
