run_uid,scheme,internal_family_label,delta_effective_text,delta_dominant_share_text,delta_effective_frame,delta_dominant_share_frame
4e64daf3585c64b385539431560b4f447e7426d1,normalized_quartile,base_model_as_tool,-0.4569696563412675,-0.0524642289348171,-3.2002615650622164,0.3982511923688394
52cbe1b58dae376873d521996f9f08f26579623f,fixed_15m,single_model_final,-2.115847956067566,0.0822368421052631,1.2732317835781135,-0.0959429824561403
52cbe1b58dae376873d521996f9f08f26579623f,normalized_quartile,single_model_final,-1.8359412089152671,0.0897688145597639,1.3791161802634742,-0.0919822921790457
558bbf089edf8ec148df65fb11c452f9dbe7425d,fixed_15m,single_model_final,-2.1262137188130565,0.2535714285714286,-3.900382288947118,0.2482142857142856
558bbf089edf8ec148df65fb11c452f9dbe7425d,normalized_quartile,single_model_final,-1.872440734704228,0.1704190118824265,-4.622864337375107,0.3141338336460287
5a3139019e30ef5344c4f09f69968cf1d93292a0,fixed_15m,single_model_final,-1.1008238568698123,0.0750740487582592,-0.4849331895010005,0.0339485076327181
5a3139019e30ef5344c4f09f69968cf1d93292a0,normalized_quartile,single_model_final,-0.7161713527289111,0.0813372831146846,-0.6400287988412776,0.0782903089293271
5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,fixed_15m,single_model_final,0.1018347109871036,-0.2457549807245225,-0.92503600713798,0.0769253406315294
5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,normalized_quartile,single_model_final,0.0606943802670167,-0.2275683378675994,-0.541876913590194,-0.0227490607591656
5b9f012b18953905b1a247a07318da194aa56ee9,fixed_15m,single_model_final,0.7071044566570741,-0.1341463414634146,0.1330379824648107,0.0286750164798945
5b9f012b18953905b1a247a07318da194aa56ee9,normalized_quartile,single_model_final,0.7573897729769126,-0.1538461538461538,0.1704360445118391,0.0300187617260787
5da5a08d776acf648cf486d44e05466a27a378de,fixed_15m,base_model_as_tool,-1.7559242278851706,0.1445182724252491,1.2207570752752086,-0.3375350140056022
5da5a08d776acf648cf486d44e05466a27a378de,normalized_quartile,base_model_as_tool,-1.899018464919332,0.1785714285714286,1.7673809208804947,-0.3797690763052209
5f2ed3316d14545663bd04bbe9267b5e93087973,fixed_15m,base_model_as_tool,-1.5582583696195846,0.1028352835283528,-2.907884168614058,0.2740774077407741
5f2ed3316d14545663bd04bbe9267b5e93087973,normalized_quartile,base_model_as_tool,-1.51942464799342,0.0878449547082367,-2.9078024917013763,0.2789129976827469
60fb124e73e2bceb6c718e3c702dc9c7d439edb3,fixed_15m,single_model_final,-1.2060411768917598,0.3309568390225167,-1.4207804957465315,0.1762926688751259
60fb124e73e2bceb6c718e3c702dc9c7d439edb3,normalized_quartile,single_model_final,-1.2167325064016596,0.3411209188079722,-1.7871277380129715,0.2080777038773426
622f84977711e3c80802f4c0c0518fa5730ddbe0,fixed_15m,single_model_final,0.0139988602761693,-0.0638511095204008,-0.9269839160460184,0.1935576234788832
622f84977711e3c80802f4c0c0518fa5730ddbe0,normalized_quartile,single_model_final,-0.8397060310091318,0.2303406356844372,-1.3482541195545488,0.212443543961842
6315a15e7c3c07638de13be0f701d0b86943cae5,fixed_15m,single_model_final,-1.418483782677066,0.1543458030895217,-0.0505834886289795,-0.0307463242136608
6315a15e7c3c07638de13be0f701d0b86943cae5,normalized_quartile,single_model_final,-1.0469283274848036,0.1348531276415891,0.0937388260579039,0.0028793322062552
6336340d7b86d78a9e57368308f8d13d132bf5c7,fixed_15m,single_model_final,0.5133024341497228,-0.0988225399495373,1.2090987831553388,-0.0790580319596299
6336340d7b86d78a9e57368308f8d13d132bf5c7,normalized_quartile,single_model_final,0.5225116774416152,-0.0984023238925199,0.76889964099695,-0.0426652142338416
