condition,delta_compression_bzip2,delta_compression_gzip,delta_compression_zlib,delta_distinct_1,delta_distinct_1_sub_ci_high,delta_distinct_1_sub_ci_low,delta_distinct_1_sub_mean,delta_distinct_2,delta_distinct_2_sub_ci_high,delta_distinct_2_sub_ci_low,delta_distinct_2_sub_mean,delta_distinct_3,delta_distinct_3_sub_ci_high,delta_distinct_3_sub_ci_low,delta_distinct_3_sub_mean,delta_distinct_4,delta_distinct_4_sub_ci_high,delta_distinct_4_sub_ci_low,delta_distinct_4_sub_mean,delta_distinct_5,delta_distinct_5_cumulative,delta_distinct_5_sub_ci_high,delta_distinct_5_sub_ci_low,delta_distinct_5_sub_mean,delta_n_agents,delta_n_posts,delta_simpson_5gram_effective,delta_subsample_target_posts,display_family_label,final_bin,final_n_posts,first_bin,first_n_posts,internal_family_label,model_display,model_family,n_agents,roster_name,run_id,run_uid,scale,scheme,source_path
dom-agi,-0.03315182104495523,-0.05891174462649973,-0.058520451301285026,-0.01192183856765519,-0.022027281069288807,-0.017171320145040053,-0.01986446726372343,-0.12481593624658749,-0.1424463000040319,-0.13058414385276673,-0.13675161456899088,-0.14522762219082463,-0.15816270311652947,-0.1468734168163941,-0.15190767856271492,-0.1312573082030699,-0.14229083522292962,-0.13169646408933444,-0.13538196634464394,-0.11561462718006621,-0.09024750963184858,-0.12601314190996693,-0.11483573021596083,-0.11808638700918572,-1,-26,-11884.34727367539,0,Single-model final runs,45-60m,251,0-15m,277,single_model_final,GPT-5,gpt-5,20,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01
dom-agi,-0.03444158118160695,-0.059285870568070886,-0.05881910264154533,-0.015144679517959392,-0.021257372244258,-0.017070980249999396,-0.019053060313984405,-0.12929592982735183,-0.140417490665652,-0.1311727121033328,-0.1351809218192911,-0.1469930226639713,-0.15566144991793884,-0.1474649633443308,-0.15027988589872843,-0.13133602414902346,-0.13884313682933858,-0.13051400812484393,-0.13309656019004523,-0.11478077312734425,-0.09110934606973242,-0.12073638264487774,-0.11382314117916381,-0.11570904431636875,-1,-13,-11557.212230136769,0,Single-model final runs,Q4,261,Q1,274,single_model_final,GPT-5,gpt-5,20,GPT-5,ec-dom-agi-n20-run01,2e3181acc1de0142801f6e9d663a1d0a3eb1185b,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01
mag0,0.07831163896434379,0.05722294318851945,0.05530542958261525,0.1530718883646444,0.008694760488634046,0.0596064659703317,0.03688800593688818,0.11267504882320001,-0.03470629164929151,0.024487378909663127,-0.005504398474539984,0.05119337184554573,-0.014080075720860674,0.022084833271546644,-0.00039179346067474974,0.022009569377990368,-0.004317127932800147,0.019569385244492032,0.0015315447213102296,0.012065912932270217,0.0013668458743978373,-0.0019435199452317864,0.017790422199709166,0.0029033199743879745,-4,-64,-10739.2461841564,0,Base model as tool,45-60m,29,0-15m,93,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0
mag0,0.07817523118104852,0.05826029881990824,0.056527957455685285,0.14534718507206937,0.025505701018448568,0.06793589373325248,0.047094858257239525,0.11564695123264701,-0.015977202834639326,0.049574721553487744,0.011705878090897626,0.05504829353457985,-0.00644343239917422,0.03489125762250478,0.009024799367706504,0.02414382564411166,-0.0012648556066012784,0.02142588505440446,0.0056390634630426595,0.013324066396787404,0.0024391429390039354,-0.0014199325981973931,0.016036779133026258,0.00344232722611848,-4,-54,-9691.053312337815,0,Base model as tool,Q4,32,Q1,86,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,Qwen 3.5 35B A3B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,2ec295c49e9fc76a684c9a5e7fba4475d07aa444,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag0
dom-tech,-0.024443951553027587,-0.030397931178168747,-0.030813140342922096,0.008242370615397343,-0.08142477676660298,-0.04484424030974085,-0.06241110084285084,-0.028129406080437347,-0.15760447527738985,-0.09839278838354715,-0.13063529132662233,-0.025237204503612998,-0.10813338856360621,-0.06218413947130641,-0.08626529901998181,-0.008905541613725365,-0.05377370939060255,-0.014899954356524359,-0.03739104485633937,0.0035433925464227745,-0.03012362680307379,-0.026320148552816836,0.006142777086089457,-0.013445738795182072,-4,-63,-11507.80543935475,0,Base model as tool,45-60m,43,0-15m,106,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech
dom-tech,-0.02666426172668168,-0.03307392567371442,-0.03340720961687488,-0.0006321218238952986,-0.06618521590792867,-0.040808187626065945,-0.053046406411100144,-0.04294313409694239,-0.14824690599439916,-0.0977438383645649,-0.1229993679329231,-0.032958373950444875,-0.09663934358788229,-0.053537877523207045,-0.0776514315831488,-0.011117133048286543,-0.04954443684080678,-0.012202774099999703,-0.03248390036491822,0.003098388911321859,-0.029798809919776237,-0.024268915195121754,0.008420515957456187,-0.009952091469872637,-4,-50,-8921.510776760033,0,Base model as tool,Q4,50,Q1,100,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,OLMo 3 32B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,31f3b974cca31d103912cdc91c7f87fd86613646,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-tech
mag0,0.11695554501858413,0.058275663887394136,0.05704221202882476,0.23332084395741287,-0.07436948305912688,0.0040324771624264955,-0.03575701418751398,0.14236785513989736,-0.07295505212336184,-0.029586472399712682,-0.0537463944269172,0.026076621106209452,-0.05903342089827046,-0.03951286106208107,-0.049909463212469474,-0.005913924087812994,-0.04574599919894762,-0.029922313105998133,-0.039610653944805674,-0.017126912063237132,-0.01862323517214448,-0.037815126050420145,-0.028465553397601262,-0.034318093289627205,-4,-268,-24127.21051130273,0,Obsession prompting,Q4,24,Q1,292,obsession_prompting,GPT-5,gpt-5,10,GPT-5,obs-mag0-n10-run01-gpt-5-20260419,329e6d908c55bed5cac56f80110982ca7a35521b,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag0-5h
mag25,-0.02585730075072562,-0.05537217092607949,-0.055059635654389205,0.032168484723855084,-0.04817362043958162,-0.03377234144070779,-0.03972396777274323,-0.057932853027927944,-0.16542519156961688,-0.14035626158046088,-0.1537460132561833,-0.1331517228815675,-0.19310536870172024,-0.1681730447640506,-0.18227056595034485,-0.13958716179164155,-0.16752835041720593,-0.14696832380334013,-0.15976996307668956,-0.1283728379944461,-0.06636421847245189,-0.14435004151098285,-0.12713891743613204,-0.13806167852662443,-12,-117,-8363.287467961163,0,Single-model final runs,45-60m,101,0-15m,218,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,Gemini Flash Lite,ec-mag25-n20-run01,330e1a41290a2555b44f8f58cd57372b1ba6defc,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
mag25,-0.03991892529794652,-0.07628908665179934,-0.07662067037848874,0.029362773362605704,-0.050687539231135476,-0.03839817098810791,-0.04558129014511317,-0.07294857156082912,-0.19002447373366982,-0.16045879932084928,-0.17780137616600622,-0.16192084463213074,-0.23052290061102154,-0.20337075331882348,-0.21823752986869382,-0.16789887739358267,-0.20121762838160195,-0.1827135100251659,-0.19277508714875302,-0.15520635777038871,-0.08082978755353754,-0.17665227284798035,-0.15496930515129692,-0.16920302883338179,-12,-165,-11633.929405077783,0,Single-model final runs,Q4,124,Q1,289,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,Gemini Flash Lite,ec-mag25-n20-run01,330e1a41290a2555b44f8f58cd57372b1ba6defc,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01
dom-agi,0.05446431165126961,0.03602140445862101,0.034786566507283234,0.08917565438039864,-0.0339720588224485,0.023283112052949778,-0.0050212057171096225,0.1370748501359671,-0.07107101162109408,0.02559269410063758,-0.017025383142636685,0.11009553047019693,-0.03470428965945016,0.03288688418042174,-0.0026426680806675984,0.07318096317476208,-0.008438770820482833,0.03254371961722358,0.011141992764607034,0.04325411444964522,-0.012929951815523144,-0.0023680302018382893,0.021504904176745665,0.008709254903601749,-7,-64,-14206.838129729273,0,Base model as tool,45-60m,24,0-15m,88,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi
dom-agi,0.04527449780667464,0.028454768695852617,0.027293572042408676,0.07293960517200275,-0.011502500532343363,0.021470892679648357,0.003913824891321249,0.11302438453252023,-0.0549586666487446,0.033198706094128116,-0.005961057533855563,0.09056620523484615,-0.026137781693813977,0.03859566089012767,0.005205994958420002,0.061984582156937806,-0.004129741117596453,0.03514905874570262,0.012641414015769126,0.037599844612770106,-0.01494932962790052,0.001493634038801428,0.02121652225911108,0.010535315645440635,-6,-53,-12841.918762855315,0,Base model as tool,Q4,31,Q1,84,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi
dom-agi,0.07715097991119274,0.058866399992286766,0.05588025672074676,0.12655697479498149,-0.0025499693523198808,0.03698690872522137,0.020474571930618968,0.17520222518661477,0.015234904591020504,0.06786920041998357,0.04148737028945426,0.0926879636824065,0.004661885972029101,0.037945319017827495,0.020646010753593735,0.03359879621049533,-0.0075153258423317215,0.027654246448385766,0.0006686943532313583,0.012196697899979347,-0.0017548854686190163,-0.00856602037836851,0.02696883569419828,-0.002159658495769601,-4,-83,-10601.203046130024,0,Base model as tool,45-60m,35,0-15m,118,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi
dom-agi,0.07406784084952667,0.05832025683932962,0.05560714495743735,0.1141988862272709,0.011392505474422998,0.04474387981167524,0.028442425483729383,0.16830756046565187,0.03344728931443164,0.09080726384034121,0.05787722064079237,0.09504729609137963,0.01780906160124829,0.052302867483546844,0.032116933121830615,0.03579707534490073,-0.0020540566011714168,0.02962131621601949,0.007484526825072724,0.01404834265868704,-0.0012745651054310025,-0.006023486100904529,0.025693237535938662,0.0017901188758517872,-4,-71,-9381.762559261482,0,Base model as tool,Q4,42,Q1,113,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi
mag0,0.022893831745052107,0.017562928054017102,0.016993772927781814,0.06904165382309255,0.014884479059101369,0.02744903386918371,0.021463886209449057,0.10487569066930358,0.01704301134196884,0.043806000380196775,0.030308740480614382,0.05720064954976489,0.01195714825757177,0.035041020034513815,0.02159473408893997,0.02915971371792747,0.005082532192799527,0.02563446451051954,0.012119233561970644,0.018447331370386566,-0.0021537553242805263,0.003228597500791186,0.022235946180039656,0.009779862009258955,-3,-47,-8147.623060885271,0,Base model as tool,45-60m,57,0-15m,104,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0
mag0,0.015954159737461726,0.012257280869451381,0.011729303324013562,0.05117725058721992,0.01747464865648088,0.024247641780325957,0.01959347039456949,0.08284707143181469,0.024872131165927236,0.03904322421577433,0.031012338515351456,0.04738278162139542,0.014346975796064587,0.03289216307993692,0.02175255663087139,0.025912890843258207,0.006697283228042861,0.02325942308945561,0.012992623417910187,0.017235589685049457,-0.002402720586713869,0.004189201418275945,0.020852523545900725,0.01012264768310267,-3,-34,-6140.375270528732,0,Base model as tool,Q4,65,Q1,99,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0
mag0,0.025336950042221085,0.011039538007837302,0.01023410906084199,0.05180990418711942,0.004036751162757257,0.021248759771551218,0.012679801984628425,0.10523651826892422,0.009092187663431228,0.052072380017423425,0.030288845951951138,0.08473590322380242,0.010121089069387468,0.05491129945666007,0.03018881995501288,0.04857753608239501,0.001016339529073318,0.037852318531503615,0.01735703704675229,0.028672295056526687,-0.0019063062690841681,-0.0009894537705199546,0.027517016691507745,0.007921261193296947,-1,-60,-12392.378466614073,0,Base model as tool,45-60m,66,0-15m,126,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0
mag0,0.015843957829398486,0.005679426879212912,0.004915533852871412,0.037470142073172646,0.0022659380320748934,0.014948145969409715,0.00847074439789361,0.08064864130583493,0.0030753236520748573,0.04087511234327579,0.024561758556441382,0.06737822339220823,0.005004116099878053,0.044625407864718136,0.02354625153211143,0.0396409515674101,0.001009613772479101,0.031664487646509865,0.014017938582075007,0.023939878131275183,-0.0019063062690841681,-0.002441181751461574,0.0230676516253846,0.008822792922684619,-1,-49,-10063.499143650963,0,Base model as tool,Q4,77,Q1,126,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0
dom-agi,0.005882734927369737,-0.007301006221552719,-0.008622470151304018,0.017807976045418533,-0.04359462264576794,-0.029490577618675434,-0.03705591238632863,-0.03950619623929441,-0.1286228076613014,-0.09860726961595834,-0.1123568291220135,-0.051809667490954614,-0.10049428949662509,-0.0820973543256801,-0.09081980254906996,-0.029326266612555107,-0.050873163320144466,-0.0375859143468098,-0.045086416604466883,-0.008673761920069967,-0.01833440440147449,-0.020953634484990546,-0.011896037622434186,-0.016595334199825063,0,-46,-5005.8386550974665,0,Single-model final runs,45-60m,57,0-15m,103,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
dom-agi,-0.03027088905755082,-0.03685702018893755,-0.0367588030606108,-0.0280977348329641,-0.010474891603191983,-0.012860469645082973,-0.01195925277023907,-0.1180066700295268,-0.08466459675112137,-0.08960882152245597,-0.08748664786376448,-0.10221023897398662,-0.07171793661889303,-0.08088304342407937,-0.0772253065873999,-0.05826088258769779,-0.03701813959126932,-0.04954707578880102,-0.04276547563899569,-0.027900608161164686,-0.020184444732821105,-0.015899255095805254,-0.024562542433901324,-0.019438474593976962,0,22,-1473.3470603147225,0,Single-model final runs,Q4,111,Q1,89,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
mag0,0.035812815091815886,0.02679124263913535,0.026354781200170707,0.07428288911710354,-0.013945214192575217,0.012132722782113442,0.00013382424676081084,0.08217609351692245,-0.05845652261631462,0.005723748300411335,-0.03102500830259225,0.025104551303305467,-0.065321140632432,-0.0022112671246855564,-0.04058184023807654,0.005929864595785372,-0.059598359002434265,0.004972705700464153,-0.03734182272284614,0.0010844835725565272,-0.03662073494112972,-0.05608689058592087,0.013842398806203526,-0.03139285332205388,-3,-83,-10790.911658654313,0,Mixed-model roster,45-60m,56,0-15m,139,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0
mag0,0.029865061993754105,0.023492785878013456,0.02309943661134517,0.06362740364492053,-0.010511128450212265,0.015285890644021138,0.002833609998201314,0.07285219825673994,-0.049879430829438354,0.006116481271821295,-0.023755247228987808,0.026289625969388553,-0.05835292934328962,0.0006009630974497249,-0.03324198436393355,0.010621084966069949,-0.056141053806547436,0.006706996217246797,-0.03024986060779067,0.006372628533166447,-0.03374537929825794,-0.05207844203081513,0.018080892626367806,-0.024820687008269893,-3,-70,-8566.420285046966,0,Mixed-model roster,Q4,63,Q1,133,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0
mag25,0.194903403197564,0.136399743074971,0.1338088050976019,0.4038951866792756,0.007477608605870545,0.14740636902242915,0.075740235813476,0.21572069733071186,-0.01022414643514613,0.09565611384881056,0.02478466839912119,0.102828195363733,-0.0029520767768312917,0.07116368422761421,0.020337298584737318,0.06298764166524284,0.0,0.05103299271966477,0.012933013110372094,0.04246638317434781,-0.011597097816234636,0.0,0.03468783441194456,0.005951867831980429,-4,-146,-13989.766002707407,0,Obsession prompting,Q4,11,Q1,157,obsession_prompting,GPT-5,gpt-5,10,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,45aa6f3394d187bec1a0e0922643255c81110e18,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run02
mag1,-0.02054163987138205,-0.02606335752613409,-0.02586493850209587,0.0026656710015494495,-0.007689381695724279,-0.004302760817133114,-0.006006868822912251,-0.042968636879029354,-0.06526585272732305,-0.05685957681315407,-0.061259715801325776,-0.07616997716777563,-0.09312330196812457,-0.0844554311977348,-0.08897962229927148,-0.07400570183232369,-0.08388794178406045,-0.0762274575375732,-0.0803510152561826,-0.06478557859738565,-0.05301125908720028,-0.0709126127637667,-0.06612828888183064,-0.06818478703815356,-4,-31,-3692.985605952843,0,Single-model final runs,45-60m,211,0-15m,242,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,Gemini Flash Lite,ec-mag1-n20-run01,492749e14c1d31c537500839d9acfdebf72fe9dc,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01
mag1,-0.01867280359443005,-0.03146899743734355,-0.03133392042850314,0.0083039301237164,-0.016546368692203092,-0.011953064993383777,-0.01427479621979899,-0.040265733156321926,-0.09622690677388018,-0.08266359594885425,-0.0897362813493387,-0.09025461642781718,-0.13228514250825874,-0.1188208361865507,-0.12589683213631742,-0.10088854710998496,-0.12468481987220781,-0.11460201074660448,-0.1195649710841129,-0.09674849964803045,-0.061702342379514996,-0.11137145715663321,-0.10267326862478832,-0.10672559123094738,-6,-107,-11821.234355984325,0,Single-model final runs,Q4,230,Q1,337,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,Gemini Flash Lite,ec-mag1-n20-run01,492749e14c1d31c537500839d9acfdebf72fe9dc,n20,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01
mag25,0.20429540023094306,0.14372561781797932,0.1343516756499314,0.31669405499854386,-0.057249202410492694,0.0984876188001188,0.030537160261216334,0.1637579242184215,-0.024129186014244963,0.05246168157312103,0.008822450648103941,0.04802414928649834,0.0,0.038832339211618216,0.015476544428946415,0.017417749516173586,0.0,0.03943693124368042,0.008552520868925884,0.006685236768802283,-0.01935788840621877,0.0,0.02807415519399248,0.0030331993252089573,-8,-25,-3321.3387978142073,0,Obsession prompting,Q4,2,Q1,27,obsession_prompting,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,4c06e3844799c2a860b0208154d5ecc99ebef93c,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h
dom-agi,-0.04305849278844889,-0.06104991267481205,-0.06092750552395476,-0.009327349979539545,-0.01901057744748523,-0.014748986178464846,-0.016995154742310364,-0.10485337907423464,-0.13046461147509097,-0.11392407693489381,-0.12237968514226938,-0.1570947023341135,-0.180704538378759,-0.16429176607856655,-0.17277966963964353,-0.1761198308464148,-0.19789525748072667,-0.18028446407845466,-0.188832383024358,-0.18497482796414855,-0.17808071548813742,-0.20292244313273866,-0.1867973901852411,-0.19558059002618977,0,-56,-9426.31350970055,0,Single-model final runs,45-60m,352,0-15m,408,single_model_final,GPT-5,gpt-5,30,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01
dom-agi,-0.046453389836003584,-0.0643884033141523,-0.06419733506541475,-0.012226950379121151,-0.019319279843035386,-0.015440420623258663,-0.017654878302081053,-0.11384504538444196,-0.1327872727201717,-0.11783077014266308,-0.12613658244380632,-0.1672253230948898,-0.18540622808355123,-0.16907743649192575,-0.17804205119832733,-0.18628891922882773,-0.20268411155076071,-0.18747248816921813,-0.1950541447906059,-0.19503672883114698,-0.18117622078713103,-0.21024644646331048,-0.19570656830333133,-0.2025092839810071,0,-41,-9493.19874703401,0,Single-model final runs,Q4,362,Q1,403,single_model_final,GPT-5,gpt-5,30,GPT-5,ec-dom-agi-n30-run01,4c4501b69d05f0eb1407ae1c268273aaf93c2f79,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01
mag1,0.014260595242304108,0.005835986146064176,0.005010071101243019,0.03958859714056173,-0.13777206737121422,-0.0871593346189789,-0.11187361334702048,0.009960169272055341,-0.1413685346991863,-0.09756053783088614,-0.12219528319143047,-0.006063014401496258,-0.06813119024400394,-0.02829413599497288,-0.056660199250767374,-0.0003866132798169275,-0.029055389022573874,0.007026117286011546,-0.023406632379628145,0.002269520564380567,-0.010960692270753913,-0.015876821573188926,0.022244822719506008,-0.00873209987851331,-5,-86,-10127.873088367616,0,Base model as tool,45-60m,28,0-15m,114,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1
mag1,0.007899165890218773,0.001572791957638875,0.0010010660125066018,0.027898842777876715,-0.11329793552571188,-0.0723302124931069,-0.09486693156118567,0.0028935774664583525,-0.12774516994829843,-0.08727164211679428,-0.11007136735470768,-0.006370895916531727,-0.06336988144606648,-0.03224755596688178,-0.053368666410836374,0.0011814875181382911,-0.027426529081485018,0.008672248135083938,-0.018877234088299444,0.003975514377203115,-0.010535068309155737,-0.014256003902128556,0.01653306095615381,-0.008090892473210154,-4,-77,-8874.858600101004,0,Base model as tool,Q4,34,Q1,111,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,Qwen 3.5 35B A3B Base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,4e64daf3585c64b385539431560b4f447e7426d1,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag1
mag0,-0.032860857409165556,-0.03634619175214043,-0.03607582771525153,-0.045738881828136596,-0.07417501461072956,-0.06056348663647107,-0.06730001542167227,-0.11664927140238657,-0.1512376757900714,-0.1257574534983742,-0.13853196907743193,-0.07482633438657527,-0.10168082536280154,-0.07271110373342238,-0.08502655060367448,-0.045688951717638426,-0.07008126016219807,-0.041435914124970497,-0.05107673983102856,-0.028650121664643313,-0.019090995507945685,-0.04551832685825885,-0.023264217424852074,-0.032659659550315356,0,-18,-1228.2721456741674,0,Single-model final runs,45-60m,96,0-15m,114,single_model_final,GPT-5,gpt-5,10,GPT-5,ec-mag0-run04,52cbe1b58dae376873d521996f9f08f26579623f,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04
