run_uid,scheme,first_bin,final_bin,delta_novelty,delta_semantic_repetition,delta_frame_convergence,delta_consensus_conformity,delta_specificity,delta_evidence_grounding,delta_epistemic_caution,delta_template_rigidity,delta_citation_quality,delta_collapse_index,internal_family_label,display_family_label,model_family,model_display,roster_name,condition,scale,n_agents,run_id,source_path
36ebfbc9e5e90447be66f616583536b25b156788,normalized_quartile,Q1,Q4,-0.08441558441558428,0.779220779220779,0.9935064935064939,1.1883116883116887,-0.34415584415584455,-0.36363636363636354,-0.7922077922077919,0.11688311688311703,0.0,0.6324675324675328,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,fixed_15m,0-15m,45-60m,-0.7414174972314509,0.7104097452934659,0.38981173864894814,0.6201550387596901,-1.101328903654485,-0.8117386489479512,-0.530454042081949,0.5841638981173864,0.0,0.6091915836101878,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37591903c2d5cf4dd8d5c62e9e22cf3910ca829c,normalized_quartile,Q1,Q4,-0.7559523809523809,0.7529761904761907,0.4345238095238102,0.6726190476190474,-1.107142857142857,-0.8244047619047619,-0.5505952380952381,0.6220238095238098,0.0,0.6476190476190467,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,fixed_15m,0-15m,45-60m,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
37e0ebfcdbbbbc3f1f18eda6515e30c59caf2ba2,normalized_quartile,Q1,Q4,-0.07142857142857162,1.0,1.2142857142857144,2.357142857142857,-0.7946428571428572,0.0535714285714286,-2.0267857142857144,1.1875,0.0,1.1660714285714286,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
4066c2db36af714648d91e123bd873596c77975c,fixed_15m,0-15m,45-60m,-0.3941406915346619,0.49122807017543835,0.06387327542156385,0.10935104752171654,-0.1221257026060294,-0.17254300800545042,-0.7738034406404359,0.0803951626639412,0.0,0.22779764946346281,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
4066c2db36af714648d91e123bd873596c77975c,normalized_quartile,Q1,Q4,-0.44164389108209323,0.5157404595606843,0.08533252353477039,0.11944528798461373,-0.05820427168741782,-0.07834801093228072,-0.8219455410466645,0.16114991395890277,0.0,0.26466241522421363,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01
424dae2cebfbc242c8cad2b6e796401c462cb106,fixed_15m,0-15m,45-60m,-0.6949058693244741,0.6040974529346621,0.30675526024363275,0.514950166112957,-1.0426356589147285,-0.800110741971207,-0.5182724252491695,0.5836101882613511,-0.011627906976744207,0.5408637873754145,base_model_as_tool,Base model as tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
424dae2cebfbc242c8cad2b6e796401c462cb106,normalized_quartile,Q1,Q4,-0.6875000000000002,0.6339285714285712,0.36011904761904834,0.5684523809523814,-1.0297619047619049,-0.8125,-0.5416666666666667,0.625,-0.011904761904761862,0.5749999999999993,base_model_as_tool,Base model as tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
43b63a8ce996e935d7c21505106e0d984ded1d0b,normalized_quartile,Q1,Q4,-0.2661431064572428,0.25087260034904,0.17844677137870857,0.3355148342059344,0.12914485165794076,-0.2862129144851657,-0.3821989528795813,0.4594240837696333,0.07286212914485168,0.2980802792321118,obsession_prompting,Obsession prompting,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,obs-dom-agi-n10-run01-gpt-5-20260419,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-dom-agi-n10-run01-gpt-5-20260419
492749e14c1d31c537500839d9acfdebf72fe9dc,fixed_15m,0-15m,45-60m,-0.2976969174728761,0.32431162116642565,0.0808233128353768,-0.7929379969448904,0.00930241666993048,-0.07698484195683686,-0.8259762641494652,0.46132153068818305,0.0,0.07424307704359467,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n20,20,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01
492749e14c1d31c537500839d9acfdebf72fe9dc,normalized_quartile,Q1,Q4,-0.4169268481486259,0.4212746742355824,0.0890207715133533,-0.624087214552961,-0.24143981421752025,-0.2875370919881306,-0.7533608566636563,0.613030576699781,0.0,0.18323313120887708,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag1,n20,20,ec-mag1-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01
4c4501b69d05f0eb1407ae1c268273aaf93c2f79,fixed_15m,0-15m,45-60m,-0.2769607843137254,0.24420677361853826,0.01932932263814635,0.11580882352941213,0.011475044563279635,-0.12906639928698782,-0.125445632798574,0.31060606060606055,0.003620766488413585,0.19338235294117645,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n30,30,ec-dom-agi-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01
4c4501b69d05f0eb1407ae1c268273aaf93c2f79,normalized_quartile,Q1,Q4,-0.28516101613588685,0.251545727485845,0.020365216676035303,0.11849663435833424,0.01808946711816084,-0.12781212727746327,-0.13297369178673768,0.3223750051409997,0.003324513661352002,0.1995887199594204,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n30,30,ec-dom-agi-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01
52391f4621c38850b837729f3639eb8536b5ad45,fixed_15m,0-15m,45-60m,-0.2682047584715215,-0.16077865897620747,-0.3958183129055515,-0.6964671953857247,-0.31146359048305694,-0.31362653208363334,0.37418889689978396,-0.37635183850036036,0.03460706560922855,-0.2722422494592647,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403
52391f4621c38850b837729f3639eb8536b5ad45,normalized_quartile,Q1,Q4,-0.24404761904761907,-0.1595238095238094,-0.40357142857142847,-0.711904761904762,-0.2607142857142857,-0.2488095238095238,0.27619047619047654,-0.43214285714285694,0.12142857142857144,-0.29261904761904756,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403
52cbe1b58dae376873d521996f9f08f26579623f,fixed_15m,0-15m,45-60m,-0.005482456140350811,0.10361842105263186,0.20942982456140324,0.39912280701754366,0.25,0.1787280701754388,-0.29769736842105265,0.48684210526315796,0.0,0.24089912280701853,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n10,10,ec-mag0-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04
52cbe1b58dae376873d521996f9f08f26579623f,normalized_quartile,Q1,Q4,-0.010083620265617377,0.1123134940154129,0.21077225774717245,0.421216592884079,0.2555336940482045,0.23020167240531242,-0.23790785374651557,0.46827348745696007,0.0,0.2445318904738487,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n10,10,ec-mag0-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04
54c9bed3dfe388536f887aab22bad27f87d2b383,fixed_15m,0-15m,45-60m,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
54c9bed3dfe388536f887aab22bad27f87d2b383,normalized_quartile,Q1,Q4,0.0,0.5125000000000002,1.25,1.3624999999999998,-0.2250000000000001,-0.375,-0.7625,0.2875000000000001,-0.0625,0.6825000000000006,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
558bbf089edf8ec148df65fb11c452f9dbe7425d,fixed_15m,0-15m,45-60m,-0.41607142857142865,0.4107142857142856,0.07857142857142829,0.3160714285714281,0.19464285714285712,-0.05892857142857144,-0.4017857142857144,0.6482142857142863,0.0,0.3739285714285705,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n10,10,ec-dom-tech-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04
558bbf089edf8ec148df65fb11c452f9dbe7425d,normalized_quartile,Q1,Q4,-0.4338961851156975,0.42795497185741027,0.08461538461538431,0.33758599124452715,0.16585365853658507,-0.09931207004377751,-0.407191994996873,0.6367729831144464,0.0,0.3841651031894937,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-tech,n10,10,ec-dom-tech-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04
587bea49e3f5363373f20fcceb6dba1e183b83d0,normalized_quartile,Q1,Q4,,,,,,,,,,,obsession_prompting,Obsession prompting,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,obs-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260412
5a3139019e30ef5344c4f09f69968cf1d93292a0,fixed_15m,0-15m,45-60m,-0.16450216450216448,0.1950330371383009,0.04602415128730897,0.14855320118477966,-0.08999772157666897,-0.0017088174982915483,-0.11289587605377083,0.3591934381408066,0.028594212804739172,0.1826611984506723,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,ec-dom-agi-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04
5a3139019e30ef5344c4f09f69968cf1d93292a0,normalized_quartile,Q1,Q4,-0.2842149809564114,0.3267033432077868,0.06677951756242084,0.1839187473550572,-0.10554380025391463,-0.03292424883622491,-0.23546339399069005,0.3713922979263651,0.016335167160389297,0.24660177740160805,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,dom-agi,n10,10,ec-dom-agi-run04,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04
5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,fixed_15m,0-15m,45-60m,0.2048203407786704,-0.24601983461346055,0.04178805803242991,-0.15523380712751234,-0.14993672934875368,-0.21806303522556725,-0.190371089726612,-0.566757894117301,-0.004149377593360981,-0.22620876372090226,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n20,20,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01
5b52b86fbf48eaf8f21e53dbc81763e19ef77aa8,normalized_quartile,Q1,Q4,0.23899468843114402,-0.26664075657468533,0.04622360409379489,-0.22360409379453294,-0.1792460163233578,-0.2612773675346547,-0.24995465733903366,-0.5943515999481797,-0.004016064257028162,-0.25547350693094995,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n20,20,ec-dom-agi-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-dom-agi-n20-run01
5b9f012b18953905b1a247a07318da194aa56ee9,fixed_15m,0-15m,45-60m,-0.09129861568885955,0.2119314436387607,-0.015161502966380525,0.18160843770599877,0.0009887936717203338,-0.033289386947923605,-0.4802241265655902,0.17567567567567588,0.013513513513513598,0.12907053394858314,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01
5b9f012b18953905b1a247a07318da194aa56ee9,normalized_quartile,Q1,Q4,-0.09974984365228234,0.2285803627267038,-0.0050031269543460155,0.19293308317698576,-0.007504690431519467,-0.01563477173233263,-0.4606003752345216,0.1585365853658538,0.012195121951219523,0.13495934959349531,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01
5c85d2484848be667535926f67ec16d5a8058def,normalized_quartile,Q1,Q4,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,obsession_prompting,Obsession prompting,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag0,n10,10,obs-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260412
60fb124e73e2bceb6c718e3c702dc9c7d439edb3,fixed_15m,0-15m,45-60m,-0.34855249891977524,0.436818858322531,0.10446972970377821,-0.037639829084449516,0.39478611551202647,0.327188055115464,-0.4606078064237362,0.706658985068894,-0.0062893081761006275,0.3117720485861062,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01
60fb124e73e2bceb6c718e3c702dc9c7d439edb3,normalized_quartile,Q1,Q4,-0.32010228916878836,0.39435166388138043,0.08620554290649274,-0.017003331127536825,0.42667593849190766,0.35026189167666755,-0.44752632936663717,0.6753216164380489,-0.006079027355623046,0.2917955562534358,single_model_final,Single-model final runs,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n30,30,ec-dom-tech-n30-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01
61be460379734adc5d68789ae4614092f4a28bc6,fixed_15m,0-15m,45-60m,0.4184926184926183,-0.5555555555555554,-0.16907536907536969,-0.050505050505050164,0.33861693861693865,0.1070707070707071,0.4223776223776221,-0.37140637140637134,0.0,-0.313006993006991,base_model_as_tool,Base model as tool,olmo3-32b-instruct,olmo3-32b-instruct,olmo3-32b-instruct,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408
61be460379734adc5d68789ae4614092f4a28bc6,normalized_quartile,Q1,Q4,0.365340909090909,-0.5102272727272723,-0.136931818181818,-0.007102272727272485,0.3869318181818182,0.06931818181818183,0.4553977272727272,-0.28068181818181825,0.0,-0.2600568181818179,base_model_as_tool,Base model as tool,olmo3-32b-instruct,olmo3-32b-instruct,olmo3-32b-instruct,mag25,n10,10,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408
622f84977711e3c80802f4c0c0518fa5730ddbe0,fixed_15m,0-15m,45-60m,-1.0974230493915533,1.1446671438797424,0.4161059413027921,1.171367215461704,-1.059627773801002,-0.7001431639226914,-1.2481746599856836,1.6494631352899072,0.0,1.0958052970651386,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01
622f84977711e3c80802f4c0c0518fa5730ddbe0,normalized_quartile,Q1,Q4,-1.0067958296399477,1.0533535941918872,0.3712380228778862,1.0311088599046045,-1.047190916381748,-0.5617323034063568,-1.7461061162466758,1.8072685830062052,0.0,1.0539529779241072,single_model_final,Single-model final runs,moonshotai/kimi-k2.5,Kimi K2.5,Kimi K2.5,dom-agi,n10,10,ec-dom-agi-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01
6315a15e7c3c07638de13be0f701d0b86943cae5,fixed_15m,0-15m,45-60m,-0.3149450958496185,0.28083007630746337,0.03917736832309693,0.22413921459147623,-0.17202680067001674,-0.38254234133631115,-0.37491159501209737,0.2675972454866926,-0.686004094546808,0.22533780011166993,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01
6315a15e7c3c07638de13be0f701d0b86943cae5,normalized_quartile,Q1,Q4,-0.23782227387996624,0.21690088757396442,0.0334689349112427,0.1758241758241761,-0.17291842772611998,-0.47234256128486907,-0.22783706677937454,0.22614644970414233,-0.6444949281487744,0.17803254437869942,single_model_final,Single-model final runs,gpt-5,GPT-5,GPT-5,mag0,n20,20,ec-mag0-n20-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01
6336340d7b86d78a9e57368308f8d13d132bf5c7,fixed_15m,0-15m,45-60m,-0.08031959629941143,0.12910008410428953,0.059293523969722095,0.19133725820016778,-0.10050462573591279,-0.14339781328847767,-0.5012615643397815,0.37804878048780477,-0.04878048780487809,0.16761984861227974,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01
6336340d7b86d78a9e57368308f8d13d132bf5c7,normalized_quartile,Q1,Q4,-0.08641975308641969,0.15050835148874375,0.07516339869281019,0.16775599128540275,-0.08732752360203344,-0.13253449527959327,-0.44934640522875835,0.3997821350762525,-0.03467683369644159,0.17592592592592649,single_model_final,Single-model final runs,z-ai/glm-5,GLM-5,GLM-5,mag5,n10,10,ec-mag5-n10-run01,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag5-n10-run01
63d76db90f0154302e1b986d8e9ed4add9361b7b,fixed_15m,0-15m,45-60m,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403
63d76db90f0154302e1b986d8e9ed4add9361b7b,normalized_quartile,Q1,Q4,0.7597402597402596,-1.0779220779220782,-0.7987012987012982,-0.6818181818181817,1.4090909090909092,1.5714285714285714,1.279220779220779,-1.0064935064935063,0.18181818181818188,-0.8649350649350653,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,mag5,n10,10,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260403
66fcbb011e18dcadb40725f70947c4a9923950d1,fixed_15m,0-15m,45-60m,0.015751575157515685,-0.08640864086408673,0.07380738073807436,-0.0335283528352841,0.35103510351035094,0.40639063906390627,-0.2590009000900091,-0.2558505850585058,-0.05940594059405946,-0.06354635463546465,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
66fcbb011e18dcadb40725f70947c4a9923950d1,normalized_quartile,Q1,Q4,0.034126816937012805,-0.08447440488729763,0.06993890878449616,-0.03981461975984857,0.36844322730145374,0.42089740888982496,-0.2778597008637034,-0.2582683800294925,-0.05940594059405946,-0.06934906256583284,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
6984a6a7323af81c7741fa056240115fc0427a4b,fixed_15m,0-15m,45-60m,-0.0069756975697568,0.02430243024302392,0.10936093609360942,0.02475247524752433,0.2630513051305132,0.36093609360936085,-0.2817281728172818,-0.2400990099009901,-0.05940594059405946,-0.014941494149416368,base_model_as_tool,Base model as tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
6984a6a7323af81c7741fa056240115fc0427a4b,normalized_quartile,Q1,Q4,0.012850221192331812,0.02043395828944572,0.10259111017484734,0.014114177375184056,0.2635348641247104,0.35706762165578243,-0.2778597008637034,-0.24541815883716023,-0.05940594059405946,-0.02422582683800467,base_model_as_tool,Base model as tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
69dbe3565669fbac262a4cbf68b37b4b183d7983,normalized_quartile,Q1,Q4,0.5,0.0,0.0,-1.0,0.5,-0.5,0.0,0.0,0.0,-0.2999999999999998,obsession_prompting,Obsession prompting,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-agi,n10,10,obs-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260412,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsessions/obs-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260412
6aa13bb1da0f51b6bc82b9f38fa663d443bc8610,fixed_15m,0-15m,45-60m,,,,,,,,,,,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
6aa13bb1da0f51b6bc82b9f38fa663d443bc8610,normalized_quartile,Q1,Q4,-0.5625,0.75,0.5,0.875,-1.0,-1.0,-1.375,0.8125,0.0,0.6999999999999993,base_model_as_tool,Base model as tool,google/gemini-3.1-flash-lite-preview,Gemini Flash Lite,Gemini Flash Lite,dom-tech,n10,10,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-gemini-3.1-flash-lite-preview/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403
