bin_idx,bin_label,condition,display_family_label,dominant_share,dominant_topic,effective_topics,internal_family_label,model_display,model_family,n_agents,n_agents_observed,n_posts,roster_name,run_id,run_uid,scale,scheme,source_path,topic_01_share,topic_02_share,topic_03_share,topic_04_share,topic_05_share,topic_06_share,topic_07_share,topic_08_share,topic_09_share,topic_10_share,topic_11_share,topic_12_share,topic_entropy,topic_entropy_norm,topic_hhi
0,0-15m,dom-agi,Single-model final runs,0.6341463414634146,T08,2.62343741350931,single_model_final,GLM-5,z-ai/glm-5,10,10,82,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.024390243902439025,0.012195121951219513,0.0,0.0,0.0,0.0,0.2804878048780488,0.6341463414634146,0.0,0.0,0.012195121951219513,0.036585365853658534,0.9644854477553644,0.3881374971722376,0.4830458060678168
1,15-30m,dom-agi,Single-model final runs,0.46511627906976744,T07,2.6916589719306927,single_model_final,GLM-5,z-ai/glm-5,10,10,43,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.46511627906976744,0.4418604651162791,0.023255813953488372,0.0,0.0,0.0,0.9901577217110852,0.39846878022382065,0.4169821525148729
2,30-45m,dom-agi,Single-model final runs,0.5,T08,2.7437673384561454,single_model_final,GLM-5,z-ai/glm-5,10,10,46,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.021739130434782608,0.0,0.0,0.0,0.0,0.08695652173913043,0.391304347826087,0.5,0.0,0.0,0.0,0.0,1.0093319170764652,0.4061850440790507,0.41115311909262764
3,45-60m,dom-agi,Single-model final runs,0.5,T08,3.330541870166384,single_model_final,GLM-5,z-ai/glm-5,10,10,74,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.05405405405405406,0.0,0.0,0.0,0.0,0.08108108108108109,0.32432432432432434,0.5,0.0,0.0,0.04054054054054054,0.0,1.2031350145279642,0.48417714791443356,0.36632578524470416
0,Q1,dom-agi,Single-model final runs,0.6538461538461539,T08,2.4748834843094,single_model_final,GLM-5,z-ai/glm-5,10,10,78,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.02564102564102564,0.01282051282051282,0.0,0.0,0.0,0.0,0.2692307692307692,0.6538461538461539,0.0,0.0,0.0,0.038461538461538464,0.9061933178657876,0.36467901840220013,0.502301117685733
1,Q2,dom-agi,Single-model final runs,0.47619047619047616,T07,2.962049135498429,single_model_final,GLM-5,z-ai/glm-5,10,10,42,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.40476190476190477,0.023809523809523808,0.0,0.023809523809523808,0.0,1.0858813043300393,0.43699078370717914,0.3968253968253968
2,Q3,dom-agi,Single-model final runs,0.5116279069767442,T08,2.770749884573024,single_model_final,GLM-5,z-ai/glm-5,10,10,43,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.023255813953488372,0.0,0.0,0.0,0.0,0.09302325581395349,0.37209302325581395,0.5116279069767442,0.0,0.0,0.0,0.0,1.0191180000145157,0.4101232535642583,0.40941049215792324
3,Q4,dom-agi,Single-model final runs,0.5,T08,3.2322732572863124,single_model_final,GLM-5,z-ai/glm-5,10,10,82,GLM-5,ec-dom-agi-n10-run01,5b9f012b18953905b1a247a07318da194aa56ee9,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,0.04878048780487805,0.0,0.0,0.0,0.0,0.07317073170731707,0.34146341463414637,0.5,0.0,0.0,0.036585365853658534,0.0,1.1731856845126123,0.47212465088485417,0.3756692444973231
0,0-15m,mag25,Base model as tool,0.5697674418604651,T01,4.164779888996301,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,10,86,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.5697674418604651,0.0,0.0,0.13953488372093023,0.011627906976744186,0.06976744186046512,0.0,0.046511627906976744,0.09302325581395349,0.0,0.023255813953488372,0.046511627906976744,1.426663426442313,0.574131598289227,0.3626284478096269
1,15-30m,mag25,Base model as tool,0.4657534246575342,T01,4.4278661115720475,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,8,73,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.4657534246575342,0.0,0.0,0.1232876712328767,0.0,0.2191780821917808,0.0,0.0958904109589041,0.0136986301369863,0.0,0.0273972602739726,0.0547945205479452,1.487917777616903,0.5987821625990838,0.2933008069056108
2,30-45m,mag25,Base model as tool,0.5797101449275363,T06,2.9478723690451587,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,8,69,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.30434782608695654,0.0,0.0,0.028985507246376812,0.0,0.5797101449275363,0.0,0.043478260869565216,0.014492753623188406,0.0,0.028985507246376812,0.0,1.0810836793074994,0.435060077367386,0.4324721697122454
3,45-60m,mag25,Base model as tool,0.7142857142857143,T06,2.4088556611111303,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,7,42,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.19047619047619047,0.0,0.0,0.047619047619047616,0.0,0.7142857142857143,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,0.8791518053209103,0.35379671320687844,0.5498866213151927
0,Q1,mag25,Base model as tool,0.5714285714285714,T01,4.142675375924748,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,10,84,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.5714285714285714,0.0,0.0,0.14285714285714285,0.011904761904761904,0.05952380952380952,0.0,0.047619047619047616,0.09523809523809523,0.0,0.023809523809523808,0.047619047619047616,1.4213418051918496,0.571990020354733,0.36479591836734687
1,Q2,mag25,Base model as tool,0.44285714285714284,T01,4.407709839853901,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,8,70,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.44285714285714284,0.0,0.0,0.12857142857142856,0.0,0.24285714285714285,0.0,0.1,0.014285714285714285,0.0,0.014285714285714285,0.05714285714285714,1.483355243879531,0.5969460639521743,0.28530612244897957
2,Q3,mag25,Base model as tool,0.5,T06,3.175909833239689,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,7,68,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.36764705882352944,0.0,0.0,0.029411764705882353,0.0,0.5,0.0,0.04411764705882353,0.014705882352941176,0.0,0.04411764705882353,0.0,1.1555941529440033,0.46504529779522813,0.3901384083044983
3,Q4,mag25,Base model as tool,0.75,T06,2.243656911005416,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,7,48,Qwen 3.5 35B A3B Base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,5da5a08d776acf648cf486d44e05466a27a378de,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/mag25,0.16666666666666666,0.0,0.0,0.041666666666666664,0.0,0.75,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.8081070842625047,0.3252062142179258,0.5928819444444444
0,0-15m,dom-tech,Base model as tool,0.46534653465346537,T01,4.763435355609136,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,10,101,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.46534653465346537,0.0,0.0,0.009900990099009901,0.0,0.2079207920792079,0.019801980198019802,0.0594059405940594,0.019801980198019802,0.019801980198019802,0.1485148514851485,0.04950495049504951,1.5609691212967418,0.6281801859357234,0.289089304970101
1,15-30m,dom-tech,Base model as tool,0.640625,T06,2.324975828500956,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,8,64,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.3125,0.0,0.0,0.015625,0.0,0.640625,0.0,0.015625,0.0,0.0,0.0,0.015625,0.8437096426416024,0.3395337377014076,0.5087890625
2,30-45m,dom-tech,Base model as tool,0.47619047619047616,T01,3.328015560585337,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,6,63,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.47619047619047616,0.0,0.0,0.19047619047619047,0.0,0.2857142857142857,0.0,0.0,0.015873015873015872,0.0,0.0,0.031746031746031744,1.202376198604683,0.48387177792262887,0.345930964978584
3,45-60m,dom-tech,Base model as tool,0.5681818181818182,T06,3.2051769859895516,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,5,44,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.20454545454545456,0.0,0.0,0.1590909090909091,0.0,0.5681818181818182,0.0,0.045454545454545456,0.0,0.0,0.022727272727272728,0.0,1.1647673106855774,0.46873684803610205,0.3925619834710744
0,Q1,dom-tech,Base model as tool,0.46534653465346537,T01,4.763435355609136,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,10,101,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.46534653465346537,0.0,0.0,0.009900990099009901,0.0,0.2079207920792079,0.019801980198019802,0.0594059405940594,0.019801980198019802,0.019801980198019802,0.1485148514851485,0.04950495049504951,1.5609691212967418,0.6281801859357234,0.289089304970101
1,Q2,dom-tech,Base model as tool,0.6229508196721312,T06,2.3693822840639727,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,8,61,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.32786885245901637,0.0,0.0,0.01639344262295082,0.0,0.6229508196721312,0.0,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.8626292815391723,0.347147560498004,0.4963719430260683
2,Q3,dom-tech,Base model as tool,0.47619047619047616,T01,3.2706751690503157,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,6,63,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.47619047619047616,0.0,0.0,0.15873015873015872,0.0,0.31746031746031744,0.0,0.0,0.015873015873015872,0.0,0.0,0.031746031746031744,1.184996437312091,0.47687764746140016,0.35399344923154447
3,Q4,dom-tech,Base model as tool,0.5531914893617021,T06,3.244010707615716,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,5,47,Qwen 3.5 35B A3B Base,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260403,5f2ed3316d14545663bd04bbe9267b5e93087973,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-tech,0.19148936170212766,0.0,0.0,0.19148936170212766,0.0,0.5531914893617021,0.0,0.0425531914893617,0.0,0.0,0.02127659574468085,0.0,1.176810436992391,0.47358335859127365,0.3816206428248077
0,0-15m,dom-tech,Single-model final runs,0.4591194968553459,T04,3.0031827690100026,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,318,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.4056603773584906,0.0,0.0,0.4591194968553459,0.0,0.10377358490566038,0.006289308176100629,0.009433962264150943,0.0,0.0,0.015723270440251572,0.0,1.0996726492903612,0.44254082920345506,0.386495787350184
1,15-30m,dom-tech,Single-model final runs,0.6940509915014165,T04,2.1829566171324704,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,353,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.254957507082153,0.0,0.0,0.6940509915014165,0.0,0.039660056657223795,0.0,0.0,0.0113314447592068,0.0,0.0,0.0,0.7806802043206194,0.3141688257734845,0.5484114309560306
2,30-45m,dom-tech,Single-model final runs,0.7737704918032787,T04,1.9531775877463637,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,25,305,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.1737704918032787,0.0,0.0,0.7737704918032787,0.0,0.04918032786885246,0.0,0.0,0.003278688524590164,0.0,0.0,0.0,0.6694575785062982,0.2694095484687173,0.6313464122547703
3,45-60m,dom-tech,Single-model final runs,0.7900763358778626,T04,1.7971415921182428,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,21,262,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.18702290076335878,0.0,0.0,0.7900763358778626,0.0,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.5861973983079655,0.23590318709074115,0.6597226268865451
0,Q1,dom-tech,Single-model final runs,0.45592705167173253,T04,2.9784588169462136,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,329,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.4133738601823708,0.0,0.0,0.45592705167173253,0.0,0.10030395136778116,0.0060790273556231,0.00911854103343465,0.0,0.0,0.015197568389057751,0.0,1.0914059912145206,0.43921408126443456,0.3891593758372521
1,Q2,dom-tech,Single-model final runs,0.7119565217391305,T04,2.1434440942895803,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,30,368,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.23641304347826086,0.0,0.0,0.7119565217391305,0.0,0.04076086956521739,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.7624139252086893,0.30681793429694215,0.5645528119092628
2,Q3,dom-tech,Single-model final runs,0.7896440129449838,T04,1.90394310654387,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,25,309,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.15857605177993528,0.0,0.0,0.7896440129449838,0.0,0.04854368932038835,0.0,0.0,0.003236245954692557,0.0,0.0,0.0,0.643927054905852,0.2591353099565284,0.6510509944386841
3,Q4,dom-tech,Single-model final runs,0.7970479704797048,T04,1.761726310544554,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,30,21,271,Gemini Flash Lite,ec-dom-tech-n30-run01,60fb124e73e2bceb6c718e3c702dc9c7d439edb3,n30,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-30/ec-dom-tech-n30-run01,0.18450184501845018,0.0,0.0,0.7970479704797048,0.0,0.01845018450184502,0.0,0.0,0.0,0.0,0.0,0.0,0.566294186586869,0.22789354547189222,0.6696668073691807
0,0-15m,dom-agi,Single-model final runs,0.6456692913385826,T07,2.168601737452048,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,10,127,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.023622047244094488,0.0,0.0,0.0,0.0,0.007874015748031496,0.6456692913385826,0.3228346456692913,0.0,0.0,0.0,0.0,0.7740825992416644,0.311513754171693,0.5217310434620869
1,15-30m,dom-agi,Single-model final runs,0.6914893617021277,T07,2.2456342144348094,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,10,94,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.6914893617021277,0.09574468085106383,0.0,0.0,0.0,0.0,0.8089879821601931,0.3255607136103933,0.5325939339067451
2,30-45m,dom-agi,Single-model final runs,0.6017699115044248,T07,2.5884651263782117,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,10,113,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.0,0.0,0.0,0.0,0.0,0.2743362831858407,0.6017699115044248,0.11504424778761062,0.0,0.0,0.008849557522123894,0.0,0.951065084747608,0.38273674579636546,0.4507009162816196
3,45-60m,dom-agi,Single-model final runs,0.5818181818181818,T06,2.1826005977282175,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,10,110,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.0,0.0,0.0,0.0,0.0,0.5818181818181818,0.39090909090909093,0.02727272727272727,0.0,0.0,0.0,0.0,0.7805171005574479,0.3141031879905982,0.4920661157024793
0,Q1,dom-agi,Single-model final runs,0.6375838926174496,T07,2.354982942433192,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,10,149,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.020134228187919462,0.0,0.0,0.0,0.0,0.040268456375838924,0.6375838926174496,0.30201342281879195,0.0,0.0,0.0,0.0,0.8565334843139932,0.34469443123228327,0.49975226341155804
1,Q2,dom-agi,Single-model final runs,0.6556291390728477,T07,2.366772062359934,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,10,151,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.0,0.0,0.0,0.0,0.0,0.23178807947019867,0.6556291390728477,0.11258278145695365,0.0,0.0,0.0,0.0,0.8615270277790995,0.3467039809534095,0.4962501644664708
2,Q3,dom-agi,Single-model final runs,0.5359477124183006,T06,2.282158683698589,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,10,153,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.0,0.0,0.0,0.0,0.0,0.5359477124183006,0.43137254901960786,0.026143790849673203,0.0,0.0,0.006535947712418301,0.0,0.8251217861382368,0.3320534339624517,0.47404844290657444
3,Q4,dom-agi,Single-model final runs,0.8679245283018868,T06,1.5152769114240603,single_model_final,Kimi K2.5,moonshotai/kimi-k2.5,10,10,159,Kimi K2.5,ec-dom-agi-n10-run01,622f84977711e3c80802f4c0c0518fa5730ddbe0,n10,normalized_quartile,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,0.0,0.0,0.0,0.0,0.0,0.8679245283018868,0.12578616352201258,0.006289308176100629,0.0,0.0,0.0,0.0,0.4155982020769984,0.16724902004365239,0.7691547011589732
0,0-15m,mag0,Single-model final runs,0.4185185185185185,T02,4.688359299256422,single_model_final,GPT-5,gpt-5,20,20,270,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,0.0,0.4185185185185185,0.26666666666666666,0.0,0.07407407407407407,0.011111111111111112,0.018518518518518517,0.037037037037037035,0.14074074074074075,0.03333333333333333,0.0,0.0,1.5450826916706923,0.6217870163462724,0.2745130315500686
1,15-30m,mag0,Single-model final runs,0.40540540540540543,T03,4.394805094145217,single_model_final,GPT-5,gpt-5,20,19,259,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,0.0,0.28957528957528955,0.40540540540540543,0.0,0.12355212355212356,0.003861003861003861,0.0,0.023166023166023165,0.10038610038610038,0.05405405405405406,0.0,0.0,1.4804231829740746,0.595766115841968,0.27702330018932336
2,30-45m,mag0,Single-model final runs,0.4980237154150198,T03,3.4903859823930894,single_model_final,GPT-5,gpt-5,20,19,253,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,0.0,0.308300395256917,0.4980237154150198,0.0,0.09090909090909091,0.0,0.0,0.007905138339920948,0.06324110671936758,0.03162055335968379,0.0,0.0,1.2500123267732122,0.5030419661357729,0.35640300582730555
3,45-60m,mag0,Single-model final runs,0.5728643216080402,T03,3.2698755165793556,single_model_final,GPT-5,gpt-5,20,18,199,GPT-5,ec-mag0-n20-run01,6315a15e7c3c07638de13be0f701d0b86943cae5,n20,fixed_15m,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,0.0,0.2613065326633166,0.5728643216080402,0.0,0.09045226130653267,0.005025125628140704,0.005025125628140704,0.010050251256281407,0.02512562814070352,0.03015075376884422,0.0,0.0,1.184751915860189,0.47677924479024836,0.40632812302719634
