condition,delta_compression_bzip2,delta_compression_gzip,delta_compression_zlib,delta_distinct_1,delta_distinct_1_sub_ci_high,delta_distinct_1_sub_ci_low,delta_distinct_1_sub_mean,delta_distinct_2,delta_distinct_2_sub_ci_high,delta_distinct_2_sub_ci_low,delta_distinct_2_sub_mean,delta_distinct_3,delta_distinct_3_sub_ci_high,delta_distinct_3_sub_ci_low,delta_distinct_3_sub_mean,delta_distinct_4,delta_distinct_4_sub_ci_high,delta_distinct_4_sub_ci_low,delta_distinct_4_sub_mean,delta_distinct_5,delta_distinct_5_cumulative,delta_distinct_5_sub_ci_high,delta_distinct_5_sub_ci_low,delta_distinct_5_sub_mean,delta_n_agents,delta_n_posts,delta_simpson_5gram_effective,delta_subsample_target_posts,display_family_label,final_bin,final_n_posts,first_bin,first_n_posts,internal_family_label,model_display,model_family,n_agents,roster_name,run_id,run_uid,scale,scheme,source_path
mag25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-4,-9,nan,0,Base model as tool,45-60m,0,0-15m,9,base_model_as_tool,qwen3.5-35b-a3b-instruct,qwen3.5-35b-a3b-instruct,10,qwen3.5-35b-a3b-instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,82fd61055de045342243b80e4c24020a82e2046f,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag25,0.2909544155481144,0.19565433169234625,0.16213940593607568,0.26681818181818184,-0.0945454545454546,0.08580645161290323,0.02094456497661834,0.050808314087759765,0.0,0.022222222222222254,0.007322748049627292,0.007042253521126751,0.0,0.0,0.0,0.0023866348448687846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,-6,-366.00000000000006,0,Base model as tool,Q4,1,Q1,7,base_model_as_tool,qwen3.5-35b-a3b-instruct,qwen3.5-35b-a3b-instruct,10,qwen3.5-35b-a3b-instruct,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,82fd61055de045342243b80e4c24020a82e2046f,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-50,nan,0,Base model as tool,45-60m,0,0-15m,50,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,8666bdd418cfc03b92644bc90f979e515ffca695,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag1,-0.05032499093848575,-0.041890898699151136,-0.04130209552490993,-0.050388549976536856,-0.07861714817724241,-0.04631147290682991,-0.05597342275432465,-0.014132549739713673,-0.04047387308649819,-0.002701701174242843,-0.013764081197173428,0.03176366946387277,0.015985823540384247,0.03918932954875576,0.030725128951652136,0.033556641330111936,0.014158844319515862,0.04179096640379121,0.03244057690782298,0.028314917127071793,0.015889201297790367,0.015416798857868064,0.03480064011174955,0.027300305099903666,0,-1,719.7334200260077,0,Base model as tool,Q4,12,Q1,13,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,8666bdd418cfc03b92644bc90f979e515ffca695,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag0,0.07831163896434379,0.05722294318851945,0.05530542958261525,0.1530718883646444,0.008694760488634046,0.0596064659703317,0.03688800593688818,0.11267504882320001,-0.03470629164929151,0.024487378909663127,-0.005504398474539984,0.05119337184554573,-0.014080075720860674,0.022084833271546644,-0.00039179346067474974,0.022009569377990368,-0.004317127932800147,0.019569385244492032,0.0015315447213102296,0.012065912932270217,0.0013668458743978373,-0.0019435199452317864,0.017790422199709166,0.0029033199743879745,-4,-64,-10739.2461841564,0,Base model as tool,45-60m,29,0-15m,93,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,867c95c65c2f9f2821ccc6f15e59043079115270,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag0,0.07817523118104852,0.05826029881990824,0.056527957455685285,0.14534718507206937,0.025505701018448568,0.06793589373325248,0.047094858257239525,0.11564695123264701,-0.015977202834639326,0.049574721553487744,0.011705878090897626,0.05504829353457985,-0.00644343239917422,0.03489125762250478,0.009024799367706504,0.02414382564411166,-0.0012648556066012784,0.02142588505440446,0.0056390634630426595,0.013324066396787404,0.0024391429390039354,-0.0014199325981973931,0.016036779133026258,0.00344232722611848,-4,-54,-9691.053312337815,0,Base model as tool,Q4,32,Q1,86,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,867c95c65c2f9f2821ccc6f15e59043079115270,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new-1hr/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag1,-0.02130758171912034,-0.029076969765293503,-0.028432176221357075,-0.009868249817314045,-0.028195644085632132,-0.02233231734795968,-0.02535832705422511,-0.059592127190196686,-0.08912439122666871,-0.07651007205063343,-0.08244345776971806,-0.04268673835461734,-0.05665064498292227,-0.04947710884437462,-0.05328432449017839,-0.017712335367284338,-0.023601917893135704,-0.019710700531551884,-0.02146453415636984,-0.005630212615482799,-0.01472400513478822,-0.007844107110714149,-0.005732401670766607,-0.006667464297109071,-1,-22,-7050.08414296738,0,Base model as tool,45-60m,101,0-15m,123,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,86913e1a29544f1822b71b670fad7b2f4bb65df3,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag1,-0.024871729729897818,-0.029384047232904775,-0.02880066350727878,-0.01294532130765752,-0.019053277388905027,-0.016471106688872833,-0.017704861155915602,-0.05924078871577665,-0.0698902060635056,-0.0637469128491771,-0.06635970435543426,-0.040523251640558366,-0.04579508899298179,-0.04208843242807925,-0.043779604157626606,-0.016686243748640694,-0.018877604469897946,-0.016850957446522208,-0.01779097403308849,-0.005293413833431515,-0.014899629662616598,-0.0062819369520683566,-0.005137559777306566,-0.005633786607160407,-1,-7,-5271.563126970888,0,Base model as tool,Q4,113,Q1,120,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408,86913e1a29544f1822b71b670fad7b2f4bb65df3,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag5,-0.00615981782632502,-0.01284005418832368,-0.0125669240361449,0.011549673636079436,-0.02907588133190875,-0.01758116348634811,-0.022624543620179266,-0.03986118447981968,-0.1134875496428126,-0.08827938248020373,-0.10071650862337123,-0.04365544792191012,-0.08249070782651935,-0.06614478140779834,-0.07378331954505923,-0.017972226975624617,-0.035800570764337625,-0.02727193191961974,-0.03153810944648283,-0.005712947931194923,-0.039777696976904475,-0.01366222804884376,-0.008860093481477427,-0.01156454197777479,-2,-50,-12491.216164609805,0,Base model as tool,45-60m,86,0-15m,136,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,895fd77ed4ec24633d912e3c9cba5dc6e122b5ad,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag5,-0.01579948357906541,-0.02026605167074763,-0.019714235286413695,-0.0025245898599853545,-0.025498289126756668,-0.016648293400082115,-0.021812440602057823,-0.06750689814822786,-0.11240012258364906,-0.09207835383330931,-0.10200487621527476,-0.05975170052148848,-0.08462330235251947,-0.07230449271445127,-0.07793268219952865,-0.02507142071729851,-0.03709250857815716,-0.029673165293929604,-0.03311316600400682,-0.008291709227415067,-0.039841636296830574,-0.01368858965904518,-0.009828626015645159,-0.011888657639741118,-1,-31,-10840.817116607086,0,Base model as tool,Q4,101,Q1,132,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,895fd77ed4ec24633d912e3c9cba5dc6e122b5ad,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408
dom-tech,0.011978431254270283,-0.002375718036194352,-0.003371189853416001,0.07924032874064543,-0.004257579850668103,0.017360812300033973,0.0067340966279051395,0.047938190355170884,-0.05602030011877823,-0.021618043039744683,-0.03772893758016138,-0.0067340951126625415,-0.04640506683318335,-0.028801707396874376,-0.038639985019732426,-0.008395634361483273,-0.023459993593000217,-0.015818163331688617,-0.01986247858340906,-0.004190401999448201,-0.007288988024433007,-0.0112139243717716,-0.006397327287516519,-0.008797602558262008,-6,-48,-8363.248442728971,0,Base model as tool,45-60m,41,0-15m,89,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,91680b2f04395702d11e57300721fe915f94890b,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408
dom-tech,0.006797328464197727,-0.005254829594714627,-0.006143876375670709,0.06347345487300068,-0.0010168323690057657,0.017490481134990687,0.007757391916645595,0.029883223863902852,-0.05055742786824369,-0.02494617527576226,-0.03722705222531575,-0.014585880195599032,-0.045715201508645276,-0.03203655111073078,-0.03949974088311392,-0.011995502018257165,-0.02529466181117923,-0.017394701839641202,-0.021439311754131718,-0.006227947462968175,-0.007758574086079606,-0.012287598825530877,-0.007425181261487723,-0.009839419667192484,-6,-39,-7142.678171879728,0,Base model as tool,Q4,47,Q1,86,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,91680b2f04395702d11e57300721fe915f94890b,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408
dom-tech,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004141566265060237,nan,nan,nan,-4,-9,nan,0,Base model as tool,45-60m,0,0-15m,9,base_model_as_tool,qwen3.5-35b-a3b-instruct,qwen3.5-35b-a3b-instruct,10,qwen3.5-35b-a3b-instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,9732bf8b7ffc141786cbafe753f8c1a362ad8e5d,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408
dom-tech,0.10228184531463475,0.07732694510162552,0.07421999102203458,0.12919084919571955,-0.18712186689714783,-0.022560917646313294,-0.08464048226821008,0.04049150427186332,-0.02824858757062143,-0.006987179487179529,-0.02205047809295091,0.011817471505990773,0.0,-0.009661835748792313,-0.00473429951690818,-0.00047644420387293884,0.0,-0.004854368932038833,-0.0021844660194174637,0.0,-0.004141566265060237,0.0,0.0,0.0,-2,-6,-544.0,0,Base model as tool,Q4,2,Q1,8,base_model_as_tool,qwen3.5-35b-a3b-instruct,qwen3.5-35b-a3b-instruct,10,qwen3.5-35b-a3b-instruct,bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408,9732bf8b7ffc141786cbafe753f8c1a362ad8e5d,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-dom-tech-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag5,0.00030333038739616125,-0.02460978075576492,-0.025981241201021688,0.059955404447360444,-0.05614321483353105,-0.01737243392164131,-0.035995267093161476,0.08516192328762762,-0.09315109677904143,-0.023284920603590664,-0.05635291433967604,0.05397970906209315,-0.04927555619485979,0.00030476751226338195,-0.02918585708078225,0.030826617539582712,-0.027474302262337824,0.012347383509965448,-0.012312689178523684,0.017686001111590244,-0.00945946971307754,-0.014381721426308891,0.01071812253167892,-0.005658780343964054,-5,-73,-19029.27779041445,0,Base model as tool,45-60m,32,0-15m,105,base_model_as_tool,olmo3-32b-base,olmo3-32b-base,10,olmo3-32b-base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,9c795e667d1565ae3e459e3a2d77f9df6863d8a2,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-base/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag5,-0.016937128154732695,-0.03635132538573577,-0.037571328280284144,0.030954562867643892,-0.06477174043175055,-0.028721687872934915,-0.04535044049544176,0.03206394883753938,-0.1140107336487256,-0.0487528885760008,-0.08276046103631252,0.01896745008584022,-0.06367163866970582,-0.0189848620100721,-0.04637996372473974,0.011871482075958784,-0.03558075781245651,-0.005022669603153784,-0.02303480564545224,0.007274504792298853,-0.012113475953647757,-0.020405518576379178,0.002057883762676904,-0.013387226495672144,-4,-61,-16747.916233113752,0,Base model as tool,Q4,38,Q1,99,base_model_as_tool,olmo3-32b-base,olmo3-32b-base,10,olmo3-32b-base,bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408,9c795e667d1565ae3e459e3a2d77f9df6863d8a2,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-base/bm-mag5-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag25,0.004916531865630236,-0.005819132870766852,-0.006489757494947235,0.03484563792723075,-0.11481656170685353,-0.055082504018449246,-0.08642031354662821,0.054696672742228225,-0.1370411534424143,-0.04728066936294384,-0.09771742286245155,0.03568658001770009,-0.07675284203964472,-0.025779363412585354,-0.052991103271391116,0.018083870085543796,-0.03500876923867857,-0.007419933112254418,-0.023202136546928043,0.010385829673258518,-0.007883316257605077,-0.01782642859146999,-0.002493718984464821,-0.010928460848855792,-6,-80,-15088.387514256552,0,Base model as tool,45-60m,24,0-15m,104,base_model_as_tool,olmo3-32b-base,olmo3-32b-base,10,olmo3-32b-base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,af3dde7487dbed6b0b47e0ca02ebed4815003e95,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag25,-0.0029614181535076167,-0.010163418921342482,-0.010711368899628926,0.01961469405264063,-0.11341284592544892,-0.0583739829461844,-0.08599730148091644,0.031645256723777715,-0.144131225181235,-0.06715130566584371,-0.10546362181040869,0.02239608460809861,-0.08345896380941309,-0.028181035952445477,-0.0567440562004935,0.011859688214508446,-0.04196197923773182,-0.012646859806124011,-0.02762654955651911,0.0074085218592784274,-0.007928434456307087,-0.018823608038222805,-0.0030300335741642037,-0.011628795376217416,-6,-75,-13562.863139430041,0,Base model as tool,Q4,28,Q1,103,base_model_as_tool,olmo3-32b-base,olmo3-32b-base,10,olmo3-32b-base,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408,af3dde7487dbed6b0b47e0ca02ebed4815003e95,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-base/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-8,-25,nan,0,Base model as tool,45-60m,0,0-15m,25,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,b88eabc1b67e55dbd27252e9ad7062630d0cec6e,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag0,-0.024001210377996518,-0.02715137718808358,-0.027392641490293523,-0.02126266105082486,-0.0302961670204126,-0.040001358997683756,-0.03450279779875309,-0.03872747777986629,-0.03031722194699038,-0.042312172807410176,-0.04312038476966007,-0.012748827738843671,-0.008053833518783526,-0.01297636734902985,-0.011385909373658132,-0.0015018866164757672,-0.0013812154696132284,0.0004898414420931863,-0.0009733298878210617,4.85250129111936e-06,0.00047816291889501983,0.0,0.0010734898829327655,-8.260464427611858e-05,0,-1,-204.339837533302,0,Base model as tool,Q4,6,Q1,7,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403,b88eabc1b67e55dbd27252e9ad7062630d0cec6e,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-42,nan,0,Base model as tool,45-60m,0,0-15m,42,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,b8ddcd3f9ee56090cc87dd998d8615e60300ff3a,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag25,-0.01980485088366113,-0.03571623184178668,-0.03589191203359704,-0.0158709396119468,-0.08951901502084697,-0.024492588712928698,-0.05393277706306293,-0.07959510262141833,-0.12192701047985577,-0.07869159084915656,-0.09801323769237158,-0.08323452203671378,-0.10075360839978853,-0.07725077106565226,-0.08681547731811667,-0.08609699937392046,-0.09404187806242348,-0.08174870566889048,-0.08608860065211266,-0.09014983515464359,-0.017451654936596395,-0.09310113864701941,-0.08802585308107969,-0.09003280666738556,-4,-4,-763.8515775204544,0,Base model as tool,Q4,9,Q1,13,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403,b8ddcd3f9ee56090cc87dd998d8615e60300ff3a,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-agi,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-60,nan,0,Base model as tool,45-60m,0,0-15m,60,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,cb249eb83dfc53916398f7e62141e382cd7dac21,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
dom-agi,-0.006445270771994138,0.018966574850816986,0.019614037439980192,-0.021840134769758324,-0.11052255638578407,-0.007954671608011499,-0.0285998442976087,0.05259115156287397,-0.013024979431245254,0.07936556309793119,0.05643252634950835,0.11538541009688752,0.0768110686649035,0.13851217493733903,0.11026758875644393,0.11874805575346448,0.08008946749957735,0.15483587604591598,0.11652397422385963,0.11275613249024707,0.121069209469299,0.07717613628048137,0.14605687798209976,0.105578599500736,0,-1,1776.9686420707453,0,Base model as tool,Q4,15,Q1,16,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,cb249eb83dfc53916398f7e62141e382cd7dac21,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model/bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag0,0.022893831745052107,0.017562928054017102,0.016993772927781814,0.06904165382309255,0.014884479059101369,0.02744903386918371,0.021463886209449057,0.10487569066930358,0.01704301134196884,0.043806000380196775,0.030308740480614382,0.05720064954976489,0.01195714825757177,0.035041020034513815,0.02159473408893997,0.02915971371792747,0.005082532192799527,0.02563446451051954,0.012119233561970644,0.018447331370386566,-0.0021537553242805263,0.003228597500791186,0.022235946180039656,0.009779862009258955,-3,-47,-8147.623060885271,0,Base model as tool,45-60m,57,0-15m,104,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,cb62921eeb8f5ac75a47cab381258187668ac8aa,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag0,0.015954159737461726,0.012257280869451381,0.011729303324013562,0.05117725058721992,0.01747464865648088,0.024247641780325957,0.01959347039456949,0.08284707143181469,0.024872131165927236,0.03904322421577433,0.031012338515351456,0.04738278162139542,0.014346975796064587,0.03289216307993692,0.02175255663087139,0.025912890843258207,0.006697283228042861,0.02325942308945561,0.012992623417910187,0.017235589685049457,-0.002402720586713869,0.004189201418275945,0.020852523545900725,0.01012264768310267,-3,-34,-6140.375270528732,0,Base model as tool,Q4,65,Q1,99,base_model_as_tool,olmo3-32b-instruct,olmo3-32b-instruct,10,olmo3-32b-instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,cb62921eeb8f5ac75a47cab381258187668ac8aa,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-olmo3-32b-instruct/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408
mag1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,-10,-56,nan,0,Base model as tool,45-60m,0,0-15m,56,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,ceab8271135428d3872d0fe16907349daa3844a6,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag1,-0.023627182637205202,-0.014854870541512744,-0.014473391625834442,-0.00022005828628152146,-0.026983549673234852,0.0029398953995823374,-0.011251018333217122,0.01246477852738015,-0.028033133761935614,0.03977378653232577,-0.004049685383814339,0.05276412349268644,-0.006313820059715591,0.09728926387608183,0.02540370116934887,0.06061768895292874,-0.000312170979083759,0.10518612144992212,0.04273256697775352,0.06233742227448469,0.004222541522849288,-0.0005358940196829032,0.1087977216181234,0.03846685205465172,0,-1,552.9343219640796,0,Base model as tool,Q4,16,Q1,17,base_model_as_tool,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,Gemini Flash Lite,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,ceab8271135428d3872d0fe16907349daa3844a6,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-new/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag1,0.014260595242304108,0.005835986146064176,0.005010071101243019,0.03958859714056173,-0.13777206737121422,-0.0871593346189789,-0.11187361334702048,0.009960169272055341,-0.1413685346991863,-0.09756053783088614,-0.12219528319143047,-0.006063014401496258,-0.06813119024400394,-0.02829413599497288,-0.056660199250767374,-0.0003866132798169275,-0.029055389022573874,0.007026117286011546,-0.023406632379628145,0.002269520564380567,-0.010960692270753913,-0.015876821573188926,0.022244822719506008,-0.00873209987851331,-5,-86,-10127.873088367616,0,Base model as tool,45-60m,28,0-15m,114,base_model_as_tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,10,qwen3.5-35b-a3b-base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,d01875025d87e7dc0582771508dee47320a3d8d9,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag1,0.007899165890218773,0.001572791957638875,0.0010010660125066018,0.027898842777876715,-0.11329793552571188,-0.0723302124931069,-0.09486693156118567,0.0028935774664583525,-0.12774516994829843,-0.08727164211679428,-0.11007136735470768,-0.006370895916531727,-0.06336988144606648,-0.03224755596688178,-0.053368666410836374,0.0011814875181382911,-0.027426529081485018,0.008672248135083938,-0.018877234088299444,0.003975514377203115,-0.010535068309155737,-0.014256003902128556,0.01653306095615381,-0.008090892473210154,-4,-77,-8874.858600101004,0,Base model as tool,Q4,34,Q1,111,base_model_as_tool,qwen3.5-35b-a3b-base,qwen3.5-35b-a3b-base,10,qwen3.5-35b-a3b-base,bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403,d01875025d87e7dc0582771508dee47320a3d8d9,n10,normalized_quartile,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/scratch-results/base-model-qwen3.5-35b-a3b-base/bm-mag1-n10-run01-gemini-3.1-flash-lite-preview-20260403
mag0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0003815140500520453,nan,nan,nan,-8,-26,nan,0,Base model as tool,45-60m,0,0-15m,26,base_model_as_tool,qwen3.5-35b-a3b-instruct,qwen3.5-35b-a3b-instruct,10,qwen3.5-35b-a3b-instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,d2351a22b8850c26c2b2dc4df9b1c2c381054b5b,n10,fixed_15m,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/base-model-qwen3.5-35b-a3b-instruct/bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408
