dataset_source,group,model_family,condition,scale,run_path,q1_vendi_score,q4_vendi_score,delta_vendi_score,q1_mean_pairwise_cosine,q4_mean_pairwise_cosine,delta_mean_pairwise_cosine,q1_semantic_radius,q4_semantic_radius,delta_semantic_radius,q1_posts,q4_posts,collapse_index,n_judged
archive-2026,entropy-collapse,gpt-5,dom-agi,n20,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n20-run01-gpt5-20260309,6.762225665397877,6.004153377831044,-0.7580722875668329,0.4357319474220276,0.4658348560333252,0.030102908611297607,0.3383588492870331,0.31592175364494324,-0.022437095642089844,277,251,4.078125,16
archive-2026,entropy-collapse,gpt-5,dom-agi,n30,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n30-run01-gpt5-20260310,5.19774396147104,4.556539700729402,-0.6412042607416373,0.5301409959793091,0.5651825070381165,0.03504151105880737,0.2710859775543213,0.2473926544189453,-0.023693323135375977,408,352,4.46875,16
archive-2026,entropy-collapse,gpt-5,dom-agi,unknown,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-run01-gpt5-20260309,5.831664755983067,5.795004839132784,-0.036659916850283025,0.44736310839653015,0.48880770802497864,0.041444599628448486,0.3279775083065033,0.2995143234729767,-0.02846318483352661,130,273,3.828125,16
archive-2026,entropy-collapse,gpt-5,dom-tech,n20,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n20-run01-gpt5-20260309,6.343706013583189,5.63460760433584,-0.7090984092473489,0.4486176669597626,0.47758620977401733,0.02896854281425476,0.32853952050209045,0.30719226598739624,-0.021347254514694214,246,218,4.34375,16
archive-2026,entropy-collapse,gpt-5,dom-tech,n30,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n30-run01-gpt5-20260310,5.239716945646741,5.223192210570113,-0.01652473507662755,0.5220775008201599,0.5064948797225952,-0.015582621097564697,0.2765740156173706,0.2867963910102844,0.010222375392913818,377,228,3.953125,16
archive-2026,entropy-collapse,gpt-5,dom-tech,unknown,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-run01-gpt5-20260309,6.128752497643654,5.621699619156852,-0.5070528784868022,0.4252104163169861,0.45891061425209045,0.03370019793510437,0.3447778522968292,0.3197239339351654,-0.02505391836166382,140,140,3.46875,16
archive-2026,entropy-collapse,gpt-5,mag0,n20,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n20-run01-gpt5-20260309,5.382090099849107,5.401140746481026,0.019050646631919577,0.4985849857330322,0.5099532008171082,0.011368215084075928,0.29258066415786743,0.28497549891471863,-0.007605165243148804,270,375,4.109375,16
archive-2026,entropy-collapse,gpt-5,mag0,n30,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n30-run01-gpt5-20260310,6.779997968454981,5.7544900215660935,-1.0255079468888875,0.45746588706970215,0.5002748966217041,0.04280900955200195,0.32263579964637756,0.29174473881721497,-0.030891060829162598,404,370,4.234375,16
archive-2026,entropy-collapse,gpt-5,mag0,unknown,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-run01-gpt5-20260309,5.317902906395506,4.783792419844189,-0.5341104865513175,0.46312931180000305,0.4919740557670593,0.028844743967056274,0.31621184945106506,0.29552894830703735,-0.02068290114402771,121,118,3.46875,16
archive-2026,entropy-collapse,gpt-5,mag1,n20,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n20-run01-gpt5-20260309,4.8932745750432405,4.6943964719516105,-0.19887810309163,0.5303931832313538,0.5505533814430237,0.020160198211669922,0.27047038078308105,0.2567771077156067,-0.013693273067474365,258,246,4.328125,16
archive-2026,entropy-collapse,gpt-5,mag1,n30,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n30-run01-gpt5-20260309,6.1486867845353235,5.306521119726501,-0.8421656648088227,0.4821796715259552,0.52006995677948,0.03789028525352478,0.3046603202819824,0.2779819369316101,-0.026678383350372314,393,387,4.328125,16
archive-2026,entropy-collapse,gpt-5,mag1,unknown,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-run01-gpt5-20260309,5.214245392960747,4.656942853319121,-0.5573025396416256,0.47588199377059937,0.5124751329421997,0.03659313917160034,0.30748793482780457,0.28117138147354126,-0.026316553354263306,142,115,3.546875,16
archive-2026,entropy-collapse,gpt-5,mag25,n20,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n20-run01-gpt5-20260309,5.522748702816275,5.0966721097270735,-0.42607659308920187,0.49802881479263306,0.5265021920204163,0.028473377227783203,0.2929916977882385,0.27358001470565796,-0.019411683082580566,274,1330,4.28125,16
archive-2026,entropy-collapse,gpt-5,mag25,n30,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n30-run01-gpt5-20260310,5.173895904779052,4.7259710655779745,-0.44792483920107706,0.5411854982376099,0.5478725433349609,0.006687045097351074,0.263567715883255,0.25886204838752747,-0.004705667495727539,422,320,4.453125,16
archive-2026,entropy-collapse,gpt-5,mag25,unknown,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-run01-gpt5-20260309,5.400811873183227,4.605618805556131,-0.7951930676270962,0.45710381865501404,0.5038992762565613,0.04679545760154724,0.32089343667030334,0.2873952090740204,-0.03349822759628296,133,127,3.25,16
archive-2026,entropy-collapse,gpt-5,mag5,n20,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n20-run01-gpt5-20260309,4.344624932344448,4.1561346769686,-0.1884902553758483,0.5708232522010803,0.5585787296295166,-0.01224452257156372,0.24333176016807556,0.2505987584590912,0.007266998291015625,249,146,4.640625,16
archive-2026,entropy-collapse,gpt-5,mag5,n30,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n30-run01-gpt5-20260309,5.5865474992912105,5.054728561746337,-0.5318189375448732,0.5047241449356079,0.5388713479042053,0.03414720296859741,0.28868967294692993,0.2650661766529083,-0.023623496294021606,402,367,4.5,16
archive-2026,entropy-collapse,gpt-5,mag5,unknown,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-run01-gpt5-20260309,4.4613404717477145,3.8509813058535665,-0.6103591658941481,0.5235365033149719,0.5701225996017456,0.04658609628677368,0.2738538682460785,0.24230416119098663,-0.03154970705509186,127,108,4.34375,16
archive-2026,entropy-collapse,moonshotai/kimi-k2.5,dom-agi,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01-kimi-20260313,4.220952405156229,3.764200141801043,-0.45675226335518593,0.5446435809135437,0.5705419182777405,0.025898337364196777,0.2595750689506531,0.2436358779668808,-0.015939190983772278,127,278,4.203125,16
archive-2026,entropy-collapse,moonshotai/kimi-k2.5,dom-tech,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n10-run01-kimi-20260313,3.8832898855675535,4.43149243323575,0.5482025476681964,0.5768337845802307,0.5452408790588379,-0.03159290552139282,0.238260880112648,0.260519802570343,0.022258922457695007,124,286,3.953125,16
archive-2026,entropy-collapse,moonshotai/kimi-k2.5,mag0,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-kimi-20260312,4.134380879269693,3.724679804074613,-0.4097010751950796,0.5636200308799744,0.5458329319953918,-0.01778709888458252,0.247195303440094,0.25675374269485474,0.009558439254760742,141,69,4.333333333333333,6
archive-2026,entropy-collapse,moonshotai/kimi-k2.5,mag0,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run02-kimi-20260312,4.670459021526084,3.548496783494184,-1.1219622380319003,0.5271722674369812,0.5977416038513184,0.07056933641433716,0.2717517018318176,0.2255757451057434,-0.04617595672607422,149,202,4.175,10
archive-2026,entropy-collapse,moonshotai/kimi-k2.5,mag1,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01-kimi-20260313,4.734712634526774,3.880301000571274,-0.8544116339555003,0.5127542614936829,0.5564264059066772,0.043672144412994385,0.2815394103527069,0.25103217363357544,-0.03050723671913147,142,98,4.046875,16
archive-2026,entropy-collapse,moonshotai/kimi-k2.5,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01-kimi-20260313,4.630581513724935,3.8486461503589044,-0.7819353633660304,0.5236029624938965,0.5630166530609131,0.0394136905670166,0.27403149008750916,0.24867582321166992,-0.025355666875839233,139,297,4.359375,16
archive-2026,entropy-collapse,moonshotai/kimi-k2.5,mag5,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01-kimi-20260313,5.152429356996296,4.554498208400424,-0.5979311485958725,0.4823935031890869,0.5499783158302307,0.0675848126411438,0.3027788996696472,0.25734201073646545,-0.04543688893318176,139,288,3.71875,16
archive-2026,entropy-collapse,nvidia/nemotron-3-super-120b-a12b:free,mag1,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01-nemotron-3-super-120b-a12b-20260317,4.266817215323663,2.884321396496886,-1.3824958188267775,0.4165772497653961,0.534570574760437,0.1179933249950409,0.3438991904258728,0.25311174988746643,-0.09078744053840637,42,20,3.953125,16
archive-2026,entropy-collapse,z-ai/glm-5,dom-agi,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-agi-n10-run01,4.691556193194792,5.543847360547908,0.8522911673531164,0.4787925183773041,0.4819978177547455,0.0032052993774414062,0.3034738004207611,0.30422452092170715,0.0007507205009460449,82,246,2.859375,16
archive-2026,entropy-collapse,z-ai/glm-5,dom-tech,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-dom-tech-n10-run01,4.422261051264411,4.182441216609204,-0.23981983465520695,0.49780839681625366,0.5083778500556946,0.010569453239440918,0.29006457328796387,0.28162720799446106,-0.008437365293502808,81,64,3.171875,16
archive-2026,entropy-collapse,z-ai/glm-5,mag0,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag0-n10-run01-glm5-20260317,4.959566378536613,4.2406355024866365,-0.7189308760499769,0.480366587638855,0.48578909039497375,0.005422502756118774,0.30338770151138306,0.2958184480667114,-0.007569253444671631,106,51,2.859375,16
archive-2026,entropy-collapse,z-ai/glm-5,mag1,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag1-n10-run01,5.563592381100703,4.853390143726506,-0.7102022373741965,0.43875852227211,0.4577300250530243,0.018971502780914307,0.33347100019454956,0.3173048496246338,-0.01616615056991577,102,65,2.8125,16
archive-2026,entropy-collapse,z-ai/glm-5,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag25-n10-run01,5.1536009649603045,4.601452474523601,-0.5521484904367036,0.4539896249771118,0.46408334374427795,0.010093718767166138,0.32172542810440063,0.31308650970458984,-0.008638918399810791,90,69,3.140625,16
archive-2026,entropy-collapse,z-ai/glm-5,mag5,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/ec-mag5-n10-run01,4.468783199191288,4.1542801906260465,-0.31450300856524116,0.49568450450897217,0.505977988243103,0.01029348373413086,0.2915970981121063,0.2827165126800537,-0.008880585432052612,82,58,3.640625,16
archive-2026,frontier/mixed-model,mixed,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-1h-125753-mag25-n10-run01-frontier-mixed-openrouter-20260421,5.322018777576678,4.783332371538131,-0.538686406038547,0.4489119350910187,0.3995436728000641,-0.04936826229095459,0.32654401659965515,0.3601663410663605,0.03362232446670532,119,61,3.125,8
archive-2026,frontier/mixed-model,mixed,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/mag25-frontier-qwen36-1h-080229-mag25-n10-run01-frontier-mixed-qwen36-openrout-20260422,5.235228525800337,4.85084821067349,-0.38438031512684656,0.44928449392318726,0.4287450611591339,-0.020539432764053345,0.32602229714393616,0.33873510360717773,0.012712806463241577,111,67,3.7142857142857144,7
archive-2026,obsession,google/gemini-3.1-flash-lite-preview,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5hr/obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260414,1.5192756535307437,,,0.4102601706981659,,,0.16027995944023132,,,2,1,4.0,1
archive-2026,obsession,gpt-5,dom-agi,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-dom-agi-n10-run01-gpt-5-20260419,7.188617567859362,6.639574125647785,-0.5490434422115769,0.3657166659832001,0.3700801730155945,0.004363507032394409,0.39236441254615784,0.38799697160720825,-0.004367440938949585,181,141,3.21875,16
archive-2026,obsession,gpt-5,dom-tech,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-dom-tech-n10-run01-gpt-5-20260419,5.9418333039828655,9.16356565768478,3.2217323537019142,0.3834988474845886,0.34988197684288025,-0.033616870641708374,0.3750320076942444,0.4071194529533386,0.03208744525909424,87,420,2.890625,16
archive-2026,obsession,gpt-5,mag0,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag0-n10-run01-gpt-5-20260419,5.719311341888783,7.508306549053067,1.7889952071642838,0.3473106026649475,0.39758211374282837,0.05027151107788086,0.403131902217865,0.36825066804885864,-0.03488123416900635,73,395,3.796875,16
archive-2026,obsession,gpt-5,mag1,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag1-n10-run01-gpt-5-20260419,6.476687286107992,7.691350016697973,1.214662730589981,0.3764279782772064,0.3865814805030823,0.010153502225875854,0.38220712542533875,0.3770112693309784,-0.0051958560943603516,119,474,3.734375,16
archive-2026,obsession,gpt-5,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_1h_gpt5/obs-mag25-n10-run01-gpt-5-20260418,6.237355124891905,4.7627280492198,-1.474627075672105,0.3588537871837616,0.36051565408706665,0.0016618669033050537,0.3952897787094116,0.3814800977706909,-0.013809680938720703,94,29,2.8125,4
archive-2026,obsession,gpt-5,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag25-n10-run01-gpt-5-20260418,5.19183451318845,4.835172634490549,-0.356661878697901,0.4118618071079254,0.3979610502719879,-0.0139007568359375,0.3519887924194336,0.36125513911247253,0.00926634669303894,73,60,4.0625,4
archive-2026,obsession,gpt-5,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag25-n10-run01-gpt-5-20260419,7.381852778405066,6.469208692331248,-0.9126440860738176,0.3556867837905884,0.40669432282447815,0.05100753903388977,0.39981314539909363,0.35909587144851685,-0.04071727395057678,142,146,2.8125,8
archive-2026,obsession,gpt-5,mag5,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/obsession_5h_gpt5/obs-mag5-n10-run01-gpt-5-20260419,6.167700078164305,8.469377932155393,2.3016778539910874,0.35108843445777893,0.36991047859191895,0.018822044134140015,0.40098947286605835,0.3904971778392792,-0.010492295026779175,84,398,3.546875,16
archive-2026,source-citation,gpt-5,dom-agi,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-1h/gptsrc1h-dom-agi-n10-run01-gpt-5-20260411,5.520631088434654,4.215463557440798,-1.305167530993856,0.4234207272529602,0.43492618203163147,0.011505454778671265,0.3454509675502777,0.3321631848812103,-0.013287782669067383,115,51,3.296875,16
archive-2026,source-citation,gpt-5,dom-tech,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-1h/gptsrc1h-dom-tech-n10-run01-gpt-5-20260411,4.7521666938345914,4.843538889067781,0.0913721952331894,0.4730145037174225,0.4279749095439911,-0.045039594173431396,0.30915677547454834,0.3409622311592102,0.031805455684661865,124,90,4.0,15
archive-2026,source-citation,gpt-5,mag25,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-1h/gptsrc1h-mag25-n10-run01-gpt-5-20260411,4.387077049601911,4.241178608820243,-0.14589844078166792,0.5427048802375793,0.49436086416244507,-0.04834401607513428,0.26111704111099243,0.29050007462501526,0.029383033514022827,141,56,3.875,14
archive-2026,source-citation,gpt-5,mag5,n10,exports/huggingface/Ayushnangia/moltbook-archive-2026-targeted/archive/project-results/source-citation-1h/gptsrc1h-mag5-n10-run01-gpt-5-20260411,3.8425507722384586,3.306505336712468,-0.5360454355259905,0.5691183805465698,0.5688749551773071,-0.0002434253692626953,0.24347248673439026,0.239144429564476,-0.004328057169914246,134,43,4.6923076923076925,13
canonical-48,canonical-48,gpt-5,dom-agi,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-agi-run04,5.3357744964991385,3.838950420942939,-1.4968240755561997,0.46346619725227356,0.5106252431869507,0.047159045934677124,0.3166624903678894,0.27943718433380127,-0.037225306034088135,154,57,3.96875,16
canonical-48,canonical-48,gpt-5,dom-agi,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-agi-n20-run01,6.765628883156223,6.004976397663597,-0.760652485492626,0.43558040261268616,0.4657745361328125,0.030194133520126343,0.3384729325771332,0.3159657418727875,-0.022507190704345703,277,251,4.25,16
canonical-48,canonical-48,gpt-5,dom-agi,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-agi-n30-run01,5.220273945986358,4.555873639666715,-0.6644003063196431,0.5289589166641235,0.5652087330818176,0.03624981641769409,0.27189525961875916,0.2473752647638321,-0.024519994854927063,408,352,4.546875,16
canonical-48,canonical-48,gpt-5,dom-tech,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-dom-tech-run04,4.545639513873087,3.3249468469357213,-1.2206926669373654,0.5138552188873291,0.5659580230712891,0.05210280418395996,0.2807450592517853,0.24410080909729004,-0.03664425015449524,140,80,4.359375,16
canonical-48,canonical-48,gpt-5,dom-tech,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-dom-tech-n20-run01,6.341856999164795,5.634445824199504,-0.7074111749652916,0.4487200081348419,0.47758468985557556,0.028864681720733643,0.3284636437892914,0.3071933388710022,-0.021270304918289185,246,218,4.203125,16
canonical-48,canonical-48,gpt-5,dom-tech,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-dom-tech-n30-run01,5.239261929920503,5.224293894819117,-0.014968035101386334,0.5221034288406372,0.5064494609832764,-0.01565396785736084,0.2765561640262604,0.2868281602859497,0.010271996259689331,377,228,4.46875,16
canonical-48,canonical-48,gpt-5,mag0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag0-run04,5.737996330043455,4.431067769021965,-1.3069285610214898,0.43143904209136963,0.5202510356903076,0.08881199359893799,0.33937421441078186,0.27525973320007324,-0.06411448121070862,114,96,3.4375,16
canonical-48,canonical-48,gpt-5,mag0,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag0-n20-run01,5.381155023356582,5.401783432580187,0.02062840922360465,0.49863719940185547,0.5099199414253235,0.011282742023468018,0.2925439476966858,0.28499868512153625,-0.007545262575149536,270,375,4.0625,16
canonical-48,canonical-48,gpt-5,mag0,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag0-n30-run01,6.785217326484578,5.753400518627739,-1.0318168078568393,0.4572322368621826,0.5003089308738708,0.04307669401168823,0.3228079080581665,0.29172074794769287,-0.031087160110473633,404,370,4.234375,16
canonical-48,canonical-48,gpt-5,mag1,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag1-run04,5.231300475609215,4.801599670668818,-0.4297008049403974,0.47758859395980835,0.4652159512042999,-0.012372642755508423,0.30610716342926025,0.31386107206344604,0.007753908634185791,134,96,4.109375,16
canonical-48,canonical-48,gpt-5,mag1,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag1-n20-run01,4.891919194181177,4.695977347074273,-0.1959418471069032,0.5304444432258606,0.550437867641449,0.01999342441558838,0.27043548226356506,0.256854385137558,-0.01358109712600708,258,246,4.75,16
canonical-48,canonical-48,gpt-5,mag1,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag1-n30-run01,6.14789816259759,5.3062025303047315,-0.8416956322928586,0.4822220206260681,0.5200872421264648,0.03786522150039673,0.304629921913147,0.2779700458049774,-0.026659876108169556,393,387,4.265625,16
canonical-48,canonical-48,gpt-5,mag25,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag25-run04,4.723525327380844,2.9934746712096434,-1.7300506561712004,0.5168060064315796,0.538233757019043,0.02142775058746338,0.27872830629348755,0.24907562136650085,-0.029652684926986694,141,18,4.3125,16
canonical-48,canonical-48,gpt-5,mag25,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag25-n20-run01,5.521046487784261,5.00389842082187,-0.5171480669623909,0.4981415569782257,0.5315343141555786,0.033392757177352905,0.29291215538978577,0.27013325691223145,-0.02277889847755432,274,1330,4.546875,16
canonical-48,canonical-48,gpt-5,mag25,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag25-n30-run01,5.15187321554456,4.724967670857403,-0.42690554468715725,0.5418713092803955,0.547917366027832,0.0060460567474365234,0.26310333609580994,0.2588319778442383,-0.004271358251571655,422,320,4.484375,16
canonical-48,canonical-48,gpt-5,mag5,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-10/ec-mag5-run04,4.093722131854367,2.4512925852751044,-1.6424295465792627,0.5521582365036011,0.644708514213562,0.09255027770996094,0.25416699051856995,0.18659527599811554,-0.0675717145204544,109,21,4.625,16
canonical-48,canonical-48,gpt-5,mag5,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-20/ec-mag5-n20-run01,4.3457479494573015,4.1549598487107655,-0.19078810074653596,0.5707273483276367,0.5586788654327393,-0.012048482894897461,0.2433948814868927,0.2505324184894562,0.0071375370025634766,249,146,4.703125,16
canonical-48,canonical-48,gpt-5,mag5,n30,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gpt-5/agents-30/ec-mag5-n30-run01,5.569617115221538,5.056542021524224,-0.5130750936973145,0.5056769847869873,0.5387793779373169,0.03310239315032959,0.2880219519138336,0.265128493309021,-0.022893458604812622,402,367,4.28125,16
canonical-48,canonical-48,moonshotai/kimi-k2.5,dom-agi,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-agi-n10-run01,4.222348652089809,3.764532542233293,-0.4578161098565161,0.5445464849472046,0.5705393552780151,0.025992870330810547,0.2596401870250702,0.2436375766992569,-0.016002610325813293,127,278,3.796875,16
canonical-48,canonical-48,moonshotai/kimi-k2.5,dom-tech,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-dom-tech-n10-run01,3.8830736998497453,4.429804271406149,0.5467305715564037,0.5768547654151917,0.545365571975708,-0.03148919343948364,0.23824727535247803,0.2604358196258545,0.022188544273376465,124,286,4.25,16
canonical-48,canonical-48,moonshotai/kimi-k2.5,mag0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag0-n10-run01,4.669144064908636,3.5482236427908846,-1.1209204221177513,0.5272786617279053,0.5977727770805359,0.07049411535263062,0.2716791331768036,0.2255556434392929,-0.04612348973751068,149,202,3.921875,16
canonical-48,canonical-48,moonshotai/kimi-k2.5,mag1,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag1-n10-run01,4.735081013263274,3.880854998725217,-0.8542260145380571,0.5127148628234863,0.5563219785690308,0.043607115745544434,0.28156667947769165,0.2511012554168701,-0.030465424060821533,142,98,3.71875,16
canonical-48,canonical-48,moonshotai/kimi-k2.5,mag25,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag25-n10-run01,4.6321055597950105,3.848199485452826,-0.7839060743421844,0.5235012769699097,0.56305330991745,0.03955203294754028,0.27410098910331726,0.24865157902240753,-0.02544941008090973,139,297,4.265625,16
canonical-48,canonical-48,moonshotai/kimi-k2.5,mag5,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/kimi-k2.5/agents-10/ec-mag5-n10-run01,5.151641083459064,4.554742255916004,-0.5968988275430602,0.4824601709842682,0.5499541163444519,0.06749394536018372,0.30273136496543884,0.25735822319984436,-0.04537314176559448,139,288,3.796875,16
canonical-48,canonical-48,z-ai/glm-5,dom-agi,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-agi-n10-run01,4.692755339034475,4.891763926632725,0.19900858759825013,0.4786739647388458,0.4627627730369568,-0.015911191701889038,0.3035579025745392,0.31441792845726013,0.010860025882720947,82,74,2.578125,16
canonical-48,canonical-48,z-ai/glm-5,dom-tech,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-dom-tech-n10-run01,4.4221926033446275,4.183478738235515,-0.23871386510911208,0.49780064821243286,0.5082411766052246,0.010440528392791748,0.29006996750831604,0.2817208170890808,-0.00834915041923523,81,64,3.328125,16
canonical-48,canonical-48,z-ai/glm-5,mag0,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag0-n10-run01,4.959600068168129,4.241960624932797,-0.7176394432353321,0.4803749918937683,0.48567748069763184,0.005302488803863525,0.30338165163993835,0.29589617252349854,-0.007485479116439819,106,51,2.859375,16
canonical-48,canonical-48,z-ai/glm-5,mag1,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag1-n10-run01,5.563806457524719,4.853205002296742,-0.7106014552279767,0.43872469663619995,0.4577271640300751,0.019002467393875122,0.33349618315696716,0.3173069357872009,-0.016189247369766235,102,65,2.96875,16
canonical-48,canonical-48,z-ai/glm-5,mag25,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/glm-5/agents-10/ec-mag25-n10-run01,5.153856956793374,4.597972524044764,-0.5558844327486092,0.4539749026298523,0.46436697244644165,0.010392069816589355,0.3217361271381378,0.31288304924964905,-0.00885307788848877,90,69,3.28125,16
